user_id,age
6300788,27.0
6300789,23.0
6300790,22.0
6300795,47.0
6300797,29.0
6300798,44.0
6300801,29.0
6300802,23.0
6300804,40.0
6300805,26.0
6289364,26.0
6300809,42.0
6300811,38.0
6300814,35.0
6300817,23.0
6300828,29.0
6300829,40.0
6300830,46.0
6300832,33.0
6300835,32.0
6300839,43.0
6300843,24.0
6300846,42.0
6300847,23.0
6300848,38.0
6300850,30.0
6300853,42.0
6300854,45.0
6300859,43.0
6300860,46.0
6300863,29.0
6300864,33.0
6300868,26.0
6300869,26.0
6300870,28.0
6300873,22.0
6300874,46.0
6300875,31.0
6300876,32.0
6300880,45.0
6300885,29.0
6300886,24.0
6300888,35.0
6300889,34.0
6300891,43.0
6300893,38.0
6300894,26.0
6300897,24.0
6300898,26.0
6300899,32.0
6300902,51.0
6300912,25.0
6300913,50.0
6300914,43.0
6300915,37.0
6300916,30.0
6300917,32.0
6300918,23.0
6300920,23.0
6300921,32.0
6300923,35.0
6300926,24.0
6300928,34.0
6300929,38.0
6300931,21.0
6300932,39.0
6300935,42.0
6300937,26.0
6300938,21.0
6300941,41.0
6300943,30.0
6300949,34.0
6300952,34.0
6300957,25.0
6300958,30.0
6300960,24.0
6300961,46.0
6300963,47.0
6300964,26.0
6300966,37.0
6300967,25.0
6300970,29.0
6300972,25.0
6300973,30.0
6300974,27.0
6300975,63.0
6300976,29.0
6300978,49.0
6300980,25.0
6300982,33.0
6300983,24.0
6300984,34.0
6300985,36.0
6300986,28.0
6300987,32.0
6300988,27.0
6300989,28.0
6300990,22.0
6300991,22.0
6300992,25.0
6300996,36.0
6300997,47.0
6300998,36.0
6301001,25.0
6301007,30.0
6301008,26.0
6301013,34.0
6301018,26.0
6301019,24.0
6301022,40.0
6301023,40.0
6301024,39.0
6301025,30.0
6301028,41.0
6301029,42.0
6301030,27.0
6301032,29.0
6301035,34.0
6301037,38.0
6301044,34.0
6301046,32.0
6301047,41.0
6301049,26.0
6301050,27.0
6301051,27.0
6301053,38.0
6301054,38.0
6301055,27.0
6301057,23.0
6301058,32.0
6301059,32.0
6301061,38.0
6301064,33.0
6301065,28.0
6301068,27.0
6301069,27.0
6301070,27.0
6301071,33.0
6301072,41.0
6301073,34.0
6301076,54.0
6301081,30.0
6301082,35.0
6301083,38.0
2434536,29.0
6301089,44.0
6301090,26.0
6301093,35.0
6301100,39.0
6301102,56.0
6301105,32.0
6301106,25.0
6301109,34.0
6301110,25.0
6301112,50.0
6301113,17.0
6301118,28.0
6285089,28.0
6301121,42.0
6301122,45.0
6301124,22.0
6301125,27.0
6301126,26.0
6301127,22.0
6301128,38.0
6301129,28.0
6301131,32.0
6301136,26.0
6301137,52.0
6301142,39.0
6301145,34.0
6301147,45.0
6301151,45.0
6301155,26.0
6301157,30.0
6301158,38.0
6301159,29.0
6301160,26.0
6301162,44.0
6301164,23.0
6301167,30.0
6301169,38.0
6301172,40.0
6301175,26.0
6301181,37.0
6301184,28.0
6301186,33.0
6301194,27.0
6301196,31.0
6301199,29.0
6301204,26.0
6301205,33.0
6301207,27.0
6301209,30.0
6301212,26.0
6301218,25.0
6284305,26.0
6301221,35.0
6301223,43.0
6301229,33.0
6301234,31.0
6301236,26.0
6301241,35.0
6301246,33.0
6301247,24.0
6301251,24.0
6301252,39.0
6301257,40.0
6301263,36.0
6301265,32.0
6301268,27.0
6301269,37.0
6301270,35.0
6301271,33.0
6301276,28.0
6301279,25.0
6301286,38.0
6301288,34.0
6301290,28.0
6301291,31.0
6301292,30.0
6301293,52.0
6301296,41.0
6301298,41.0
6301302,45.0
6301311,27.0
6301315,23.0
6301316,34.0
6301318,47.0
6301320,33.0
6301323,46.0
6301330,28.0
6301331,23.0
6301334,23.0
6301340,28.0
6301341,33.0
6301342,32.0
6301346,48.0
6301349,27.0
6301350,32.0
6301351,25.0
6301352,44.0
6301353,45.0
6301354,30.0
6301355,47.0
6301356,24.0
6301358,38.0
6301359,32.0
6301362,26.0
6301366,25.0
6301367,43.0
6301368,44.0
6301370,26.0
6301371,24.0
6301372,32.0
6301374,20.0
6301375,54.0
6301377,35.0
6301380,26.0
6301381,27.0
6301382,23.0
6301383,47.0
6301388,44.0
6301395,29.0
6301396,22.0
6301398,28.0
6301399,29.0
6301403,22.0
6301405,35.0
6301406,33.0
6301407,40.0
6301408,41.0
6301412,46.0
6301414,38.0
6301415,32.0
6301420,34.0
6301423,21.0
6301424,27.0
6301426,43.0
6301428,36.0
6301429,35.0
6301430,31.0
6301435,28.0
6301436,30.0
6301438,29.0
6301446,23.0
6301454,31.0
6301456,32.0
6301457,39.0
6301458,28.0
6301464,38.0
6301466,27.0
6301471,59.0
6301473,35.0
6301474,26.0
6301476,32.0
6301479,36.0
6301482,35.0
6301483,46.0
6301484,33.0
6301486,52.0
6301488,28.0
6301489,30.0
6301490,52.0
6301491,31.0
6301498,31.0
6301500,40.0
6301504,47.0
6301505,30.0
6301510,20.0
6301513,37.0
6301514,39.0
6301516,31.0
6301520,32.0
6301523,48.0
6301524,41.0
6301525,35.0
6301526,29.0
6301528,42.0
6301530,29.0
6301536,44.0
6301537,26.0
6301542,27.0
6296958,31.0
6301548,26.0
6301549,45.0
6301559,24.0
6301562,34.0
6301563,21.0
6301564,43.0
6301565,33.0
6301567,27.0
6301571,29.0
6301572,45.0
6301579,43.0
6301580,36.0
6301581,42.0
6301586,39.0
6301587,45.0
6301595,29.0
6301597,24.0
6301598,33.0
6301609,25.0
6291900,25.0
6301612,25.0
6301615,56.0
6301617,42.0
6301618,36.0
6301621,25.0
6301622,27.0
6301624,31.0
6301627,32.0
6301631,41.0
6301632,29.0
6301634,36.0
6301637,33.0
6301640,43.0
6301641,49.0
6301644,45.0
6301646,28.0
6301650,24.0
6301651,50.0
6301652,28.0
6301653,27.0
6301654,31.0
6301656,44.0
6301657,30.0
6301659,36.0
6301660,45.0
6301663,30.0
6301664,30.0
6301665,27.0
6301667,31.0
6301671,30.0
6301672,31.0
6301675,23.0
6301677,28.0
6301680,27.0
6301682,47.0
6301684,26.0
6301687,42.0
6301688,25.0
6301689,34.0
6301692,34.0
6301694,30.0
6301695,29.0
6301696,27.0
6301701,25.0
6301704,35.0
6301708,44.0
6301709,31.0
6301715,41.0
6301719,27.0
6301720,33.0
6301721,31.0
6301724,34.0
6301725,31.0
6301726,36.0
6301729,31.0
6301730,27.0
6301731,25.0
6301733,28.0
6301734,47.0
6301737,25.0
6301739,24.0
6301741,29.0
6301743,27.0
6301744,30.0
6301748,28.0
6301749,26.0
6301754,26.0
6301759,26.0
6301760,30.0
6301766,39.0
6301767,24.0
6301770,25.0
6301777,34.0
6301778,27.0
6301779,34.0
6301783,29.0
6301784,27.0
6301787,29.0
6301790,46.0
6301792,27.0
6301795,36.0
6301799,31.0
6301803,54.0
6301808,38.0
6301809,43.0
6301812,28.0
6301813,32.0
6301814,37.0
6301816,29.0
6301817,26.0
6301820,21.0
6301822,30.0
6301823,35.0
6301825,38.0
6301826,44.0
6301827,28.0
6301830,31.0
6301831,36.0
6301835,32.0
6301841,45.0
6301842,30.0
6301843,29.0
6301844,31.0
6301845,39.0
6301846,30.0
6301847,40.0
6301849,38.0
6301850,36.0
6301852,34.0
6301853,38.0
6301855,31.0
6301856,40.0
6301857,26.0
6301860,49.0
6301861,38.0
6301863,30.0
6301864,31.0
6301866,36.0
6301868,35.0
6301871,26.0
6301875,26.0
6301877,44.0
6301880,44.0
6275079,28.0
6301884,42.0
6301886,28.0
6301888,29.0
6301889,30.0
6301890,31.0
6301893,28.0
6301895,27.0
6301896,44.0
6290000,35.0
6301898,38.0
6301905,39.0
6301909,43.0
6301910,28.0
6301911,59.0
6301912,33.0
6301916,37.0
6271096,28.0
6301918,24.0
6301926,56.0
6301927,28.0
6301928,42.0
6301929,59.0
6301931,30.0
6301932,25.0
6301934,35.0
6301937,41.0
6301942,24.0
6301946,42.0
6301948,51.0
6301949,33.0
6301950,32.0
6301952,38.0
6301955,43.0
6301964,25.0
6301966,42.0
6301968,32.0
6301977,28.0
6301980,41.0
6301984,30.0
6301985,38.0
6301989,31.0
6301995,44.0
6301996,32.0
6301998,26.0
6301999,37.0
6302000,35.0
6302003,32.0
6302004,26.0
6302010,36.0
6302011,31.0
6302013,39.0
6302016,35.0
6302018,38.0
6302026,28.0
6302027,49.0
6302029,27.0
6302034,28.0
6302036,29.0
6302037,28.0
6302040,25.0
6302041,44.0
6302047,27.0
6302048,25.0
6302051,36.0
6302052,22.0
6302053,32.0
6302058,24.0
6302060,31.0
6302063,21.0
6302065,33.0
6302066,36.0
6302068,36.0
6302069,36.0
6302072,28.0
6302076,22.0
6302077,25.0
6302079,31.0
6302081,28.0
6302085,40.0
6302087,29.0
6302088,32.0
6302089,34.0
6302091,37.0
6302092,24.0
6302093,31.0
6302095,25.0
6302097,28.0
6302100,35.0
4539602,30.0
6302102,28.0
6302104,27.0
6302107,39.0
6302108,56.0
6302109,44.0
6302112,36.0
6302113,39.0
6302116,36.0
6302117,29.0
6302119,26.0
6302123,36.0
6302124,30.0
6302128,32.0
6302129,27.0
6302130,37.0
6302133,30.0
6302134,25.0
6302135,40.0
6302136,37.0
6302137,48.0
6302140,32.0
6302143,41.0
6302144,43.0
6302145,38.0
6302146,43.0
6302147,30.0
6302148,31.0
6302149,24.0
6302152,27.0
6302154,26.0
6302156,39.0
6302158,43.0
6302159,31.0
6302160,27.0
6302163,23.0
6302167,37.0
6302173,31.0
6302174,32.0
6302175,38.0
6302178,32.0
6302182,40.0
6302191,27.0
6302193,38.0
6302195,33.0
6302196,32.0
6302200,49.0
6302202,33.0
6302203,32.0
6302204,33.0
6302212,34.0
6302216,34.0
6302217,41.0
6302218,24.0
6302221,34.0
6302222,29.0
6302225,35.0
6302226,23.0
6302232,28.0
6302234,34.0
6302235,36.0
6302237,40.0
6302239,28.0
6302240,36.0
6302241,28.0
6302244,32.0
6302245,37.0
6302246,24.0
6302247,40.0
6302248,39.0
6302250,50.0
6302251,31.0
6302252,27.0
6302254,26.0
6302255,29.0
6302257,28.0
6302258,29.0
6302260,26.0
6302262,37.0
6302264,58.0
6302269,34.0
6302274,27.0
6302275,44.0
6302276,34.0
6302277,38.0
6302278,36.0
6302279,35.0
6302282,26.0
6302283,45.0
6302284,32.0
6302285,25.0
6302293,36.0
6302294,27.0
6302297,27.0
6302298,27.0
6302299,29.0
6302300,25.0
6302301,42.0
6302302,47.0
6302304,29.0
6302305,43.0
6302306,49.0
6302307,32.0
6302309,44.0
6302310,38.0
6302312,27.0
6302315,34.0
6302316,25.0
6302318,29.0
6302321,35.0
6302322,35.0
6302323,45.0
6302330,31.0
6302331,26.0
6302337,34.0
6302340,32.0
6302344,32.0
6302345,22.0
6302347,42.0
6302348,38.0
6302349,25.0
6302350,31.0
6302351,27.0
6302353,41.0
6302355,27.0
6302356,54.0
6302358,39.0
6302359,28.0
6302360,44.0
6302361,25.0
6302365,30.0
6302367,36.0
6302370,39.0
6302371,26.0
6302374,36.0
6302376,29.0
6302377,34.0
6302378,37.0
6302380,38.0
6302386,37.0
6302387,43.0
6302389,33.0
6302390,31.0
6302391,23.0
6302392,42.0
6302395,32.0
6302399,46.0
6302400,31.0
6302402,36.0
6302404,32.0
6302405,26.0
6302406,27.0
6302407,29.0
6302408,29.0
6302409,27.0
6302411,26.0
6302412,26.0
6302414,37.0
6302416,30.0
6302417,28.0
6302418,33.0
6302419,39.0
6302420,39.0
6302423,38.0
6302424,26.0
6302427,25.0
6302432,24.0
6302435,48.0
6302436,26.0
6302438,28.0
6302441,32.0
6302443,27.0
6302446,30.0
6302447,25.0
6302449,33.0
6302450,37.0
6302451,35.0
6302452,29.0
6302453,24.0
6302454,31.0
6302456,30.0
6302457,23.0
6302458,29.0
6302459,46.0
6302460,41.0
6302463,45.0
6302464,34.0
6302466,32.0
6302467,37.0
6302468,43.0
6302469,25.0
6302473,28.0
6302476,36.0
6302477,42.0
6302481,30.0
6302483,33.0
6302484,40.0
6302485,29.0
6302486,28.0
6302488,34.0
6302490,23.0
6302491,44.0
6302492,37.0
6302493,24.0
6302494,27.0
6302495,24.0
6302497,26.0
6302504,24.0
6302506,40.0
6302507,27.0
6302511,22.0
6302514,39.0
6302518,26.0
6302520,55.0
6302522,48.0
6302523,31.0
6302524,35.0
6302528,43.0
6302529,25.0
6302537,32.0
6302538,67.0
6302539,39.0
6302541,40.0
6302545,43.0
6302547,46.0
6302549,33.0
6302550,31.0
6299083,25.0
6302552,40.0
6302553,42.0
6302554,39.0
6302555,34.0
6302559,23.0
6302561,31.0
6302564,32.0
6302567,41.0
6302568,27.0
6302570,29.0
6302572,28.0
6302573,39.0
6302578,26.0
6302583,27.0
564160,31.0
6302588,30.0
6302590,32.0
6302595,25.0
6302599,40.0
6302600,28.0
6302601,45.0
6302603,43.0
6302604,33.0
6302605,29.0
6302606,26.0
6302607,27.0
6302608,32.0
6302609,33.0
6302610,27.0
6302611,27.0
6302614,47.0
6302617,32.0
6302619,36.0
6302625,34.0
6302627,27.0
6302628,44.0
6302631,44.0
6302632,31.0
6302633,39.0
6302637,25.0
6302639,25.0
6302640,24.0
6302642,27.0
6302644,36.0
6302646,25.0
6295047,32.0
6302649,39.0
6302650,32.0
6302653,25.0
6302660,41.0
6302662,39.0
6302665,40.0
6302667,28.0
6302668,33.0
6302669,24.0
6302670,35.0
6302676,45.0
6302677,43.0
6302678,33.0
6302680,32.0
6302681,25.0
6302683,55.0
6302684,35.0
6302685,24.0
6302686,22.0
6302689,31.0
6302691,26.0
6302692,32.0
6302693,36.0
6302696,30.0
6302701,27.0
6302703,52.0
6302706,23.0
6302707,38.0
6302708,26.0
6302711,32.0
6302712,24.0
6302713,23.0
6302714,28.0
6302715,33.0
6302718,24.0
6302725,27.0
6302728,34.0
6302731,37.0
6302732,51.0
6302733,38.0
6302734,25.0
6302738,37.0
6302740,22.0
6302741,21.0
6297499,28.0
6302742,28.0
6302744,33.0
6302749,46.0
6302750,45.0
6302755,44.0
6302757,34.0
6302758,29.0
6302762,31.0
6302763,32.0
6302764,22.0
6302767,25.0
6302768,40.0
6302769,35.0
6302774,21.0
6302777,45.0
6302779,26.0
6302782,26.0
6302783,25.0
6302784,31.0
6302788,27.0
6302791,25.0
6302793,22.0
6302794,25.0
6302802,37.0
6302804,34.0
6302805,37.0
6302807,24.0
6302812,42.0
6302815,34.0
6302816,24.0
6302818,27.0
6302820,36.0
6302821,30.0
6290129,40.0
6302827,31.0
6302833,47.0
6302835,24.0
6302839,25.0
6302840,34.0
6302841,32.0
6302845,45.0
6302848,37.0
6302849,35.0
6302850,36.0
6302851,49.0
6302852,36.0
6302854,28.0
6302855,30.0
6302858,28.0
6302862,45.0
6302863,30.0
6302864,35.0
6302867,23.0
6302869,27.0
6302870,26.0
6302872,26.0
6302875,27.0
6302876,27.0
6302880,39.0
6302882,33.0
6302888,57.0
6302892,31.0
6302893,28.0
6302894,26.0
6302896,28.0
6302898,26.0
6302899,28.0
6302903,30.0
6302904,28.0
6302907,29.0
892239,32.0
6302911,27.0
6302913,29.0
6302914,41.0
6302915,33.0
6302917,25.0
6302920,44.0
6302921,37.0
6302923,29.0
6302924,28.0
6302925,21.0
6302927,27.0
6302930,70.0
6302934,45.0
6302937,35.0
6302940,32.0
6302941,24.0
6302942,57.0
6302944,24.0
6302945,27.0
6302947,34.0
6302950,29.0
6302954,20.0
6302956,21.0
6302957,30.0
6302959,36.0
6302960,36.0
6272484,23.0
6302964,27.0
6302965,28.0
6302973,25.0
6302975,32.0
6302976,53.0
6302977,31.0
6302978,29.0
6302981,25.0
6302983,32.0
6302985,45.0
6302988,32.0
6302990,23.0
6302993,25.0
6302994,53.0
6303001,27.0
6303002,35.0
6303004,25.0
6303006,31.0
6303009,32.0
6303010,25.0
6303012,44.0
6302996,34.0
6303015,33.0
6303016,42.0
6303019,36.0
6303021,38.0
6303023,30.0
6303025,37.0
6303026,31.0
6303029,40.0
6303034,24.0
6303035,35.0
6303036,26.0
6303037,47.0
6303038,21.0
6303044,26.0
6303047,35.0
6303048,26.0
6303050,33.0
6303054,37.0
6303057,46.0
6303060,30.0
6303061,35.0
6303062,33.0
6303063,33.0
6303064,43.0
6303067,27.0
6303068,26.0
6303070,29.0
6282219,30.0
6303071,39.0
6303074,27.0
6303075,27.0
6303076,29.0
6303077,28.0
6303078,83.0
6303079,26.0
6303081,25.0
6303082,37.0
6303088,27.0
6303091,40.0
6303092,32.0
6303093,52.0
6303094,49.0
6303104,37.0
6303105,40.0
6303106,47.0
6303108,31.0
6303109,23.0
6303110,26.0
6303111,53.0
6303112,45.0
6303117,35.0
6303119,24.0
6303120,38.0
6303122,34.0
6303123,45.0
6303125,39.0
6303127,33.0
6303137,28.0
6303142,34.0
6303146,30.0
31959,41.0
6303155,31.0
6303157,59.0
6303161,29.0
6303162,28.0
6303163,26.0
6303164,43.0
6303166,39.0
6303167,44.0
6303168,28.0
6303169,35.0
6303171,31.0
6303172,28.0
6303174,22.0
6303175,23.0
6303180,23.0
6303182,31.0
6303183,57.0
6303190,26.0
6303193,21.0
6303196,28.0
6303197,33.0
6303198,39.0
6303201,33.0
6303203,33.0
6303205,24.0
6303207,40.0
6303212,36.0
6303215,26.0
6303216,24.0
6303219,31.0
6303222,37.0
6303223,26.0
6303225,27.0
6303226,29.0
6303227,29.0
6303228,39.0
6303230,45.0
6303233,44.0
6303238,26.0
6303240,25.0
6303241,22.0
6303242,40.0
6303243,31.0
6303244,24.0
6303246,29.0
6303247,28.0
6303249,27.0
6303252,27.0
6303253,33.0
6303255,30.0
6303256,30.0
6303257,28.0
6303260,31.0
6303261,29.0
6303263,44.0
6303266,34.0
6303268,35.0
6303273,26.0
6303275,27.0
6303276,27.0
6303278,31.0
6303279,40.0
6303282,24.0
6303284,37.0
6303287,51.0
6303288,31.0
6303290,25.0
6303293,30.0
6303294,31.0
6303295,31.0
6303296,25.0
6303297,28.0
6303298,44.0
6303299,34.0
6303302,34.0
6303303,29.0
6303304,45.0
6303305,40.0
6303308,38.0
6303311,42.0
6303315,29.0
6303318,26.0
6303319,27.0
6303320,41.0
6303321,32.0
6303326,48.0
6303328,37.0
6303329,40.0
6303332,36.0
6303336,31.0
6303337,32.0
6303340,29.0
6303343,32.0
6303348,24.0
6303351,24.0
6303354,46.0
6303355,25.0
6303356,31.0
6303361,33.0
6303362,43.0
6296449,37.0
6303363,39.0
6303365,25.0
6303367,24.0
6303369,30.0
6303370,33.0
6303371,31.0
6303372,27.0
6303374,33.0
6303375,53.0
6303378,27.0
6303381,35.0
6303382,43.0
6303384,32.0
6303390,26.0
6303391,30.0
6303393,33.0
6303396,28.0
6303400,32.0
6303402,37.0
6303407,31.0
6303410,30.0
6303412,30.0
6303414,30.0
6303420,28.0
6303421,45.0
6303423,29.0
6303424,30.0
6303425,32.0
6303426,31.0
6303428,53.0
6303429,26.0
6303431,29.0
6303432,39.0
6303434,29.0
6303435,30.0
6303436,29.0
6303437,22.0
6303438,30.0
6303441,38.0
6303445,31.0
6303446,47.0
6303447,30.0
6303448,26.0
6303450,28.0
6303452,31.0
6303453,28.0
6303455,37.0
6303458,51.0
6303460,30.0
6303464,36.0
6303466,30.0
6303467,43.0
6303473,25.0
6303476,24.0
6303479,37.0
6303480,27.0
6303481,22.0
6303482,47.0
6303484,34.0
6284222,26.0
6303489,29.0
6303490,28.0
6303491,36.0
6303493,32.0
6303496,25.0
6303497,42.0
6303498,28.0
6303500,41.0
6303501,40.0
6303504,36.0
6303505,25.0
6303506,33.0
6303511,40.0
6303512,35.0
6303513,36.0
6303514,29.0
6303516,53.0
6303517,28.0
6303518,35.0
6303520,31.0
6303522,30.0
6303523,41.0
6303525,46.0
6303527,34.0
6303531,46.0
6303538,25.0
6303539,32.0
6303540,42.0
6303541,34.0
6303542,33.0
6303544,54.0
6303545,31.0
6303548,24.0
6303550,33.0
6303551,25.0
6303552,21.0
6303553,41.0
4512611,35.0
6303556,39.0
6303559,25.0
6303561,26.0
6303564,29.0
6303566,28.0
6303567,28.0
6303568,30.0
6303569,23.0
6303570,27.0
6303571,42.0
6303572,34.0
6303573,25.0
6303575,26.0
6303576,27.0
6303577,41.0
28077,27.0
6302868,38.0
6299990,29.0
6303578,32.0
6303579,35.0
6303581,27.0
6303582,31.0
6303583,28.0
6303585,26.0
6303586,27.0
6303587,29.0
6303588,36.0
6303590,40.0
6303591,30.0
6303592,26.0
6303595,52.0
6303600,28.0
6303602,25.0
6303604,25.0
6303606,26.0
6303607,30.0
6303608,27.0
6303613,49.0
6303615,31.0
6271318,31.0
6303619,32.0
6303620,48.0
6303621,27.0
6303627,34.0
6303628,51.0
6303630,41.0
6303634,36.0
6303635,33.0
6303636,33.0
6303639,30.0
6303641,24.0
6303642,39.0
6303643,36.0
6303644,60.0
6303645,27.0
6303646,44.0
6303649,26.0
6303651,27.0
6303652,42.0
6303653,30.0
6303655,36.0
6303656,30.0
6303657,28.0
6303660,31.0
223249,31.0
6303664,30.0
6303670,22.0
6303671,35.0
6303672,47.0
6303673,54.0
6303674,27.0
6303676,48.0
6303677,40.0
6303678,40.0
6303680,33.0
6303681,25.0
6303683,43.0
6303685,42.0
6303687,43.0
6303689,40.0
6303693,31.0
6303696,29.0
6303698,35.0
6303699,29.0
6303702,44.0
6303704,36.0
6303706,45.0
6303707,44.0
6303713,47.0
6303716,40.0
6303723,25.0
6303730,29.0
6303732,47.0
6303734,29.0
6303735,28.0
6303737,43.0
6303739,40.0
6303741,35.0
6303743,24.0
6303744,39.0
6303748,28.0
6303750,29.0
6303752,30.0
6303753,27.0
6303756,29.0
6303757,36.0
6303760,33.0
6303761,25.0
6303763,23.0
6303764,46.0
6303765,31.0
6303768,32.0
6303769,39.0
6303770,27.0
6303771,26.0
6303775,40.0
6303778,30.0
6303780,31.0
6303782,37.0
6303783,31.0
6303785,29.0
6299976,48.0
6297463,32.0
6303788,29.0
6303789,36.0
6303790,25.0
6303792,28.0
6303794,27.0
6303795,26.0
6303797,34.0
6303801,23.0
6303802,29.0
6297612,33.0
6303807,23.0
6303809,37.0
6303813,26.0
6303814,51.0
6303815,28.0
6275877,34.0
6303817,29.0
6303819,35.0
6303820,28.0
6303821,44.0
6303822,21.0
6303823,43.0
6303824,25.0
6303827,38.0
6303829,37.0
6303830,30.0
6303831,50.0
6303835,29.0
6303836,31.0
6303839,33.0
6287450,24.0
6303843,34.0
6303846,23.0
6303847,43.0
6303848,25.0
6303853,24.0
6303854,34.0
6303856,42.0
6303864,41.0
6303866,25.0
6303867,27.0
6303869,28.0
6303870,32.0
6303873,27.0
6303883,31.0
6303886,30.0
6303887,27.0
6303888,32.0
6303889,42.0
6303890,45.0
6303896,49.0
6303898,34.0
6303899,27.0
6303900,43.0
6303901,25.0
6303902,33.0
6303903,40.0
6303904,28.0
6303909,28.0
6303910,27.0
6303913,24.0
6303918,24.0
6303920,23.0
6303925,25.0
6303926,30.0
6303929,33.0
6303931,30.0
6303934,24.0
6286326,32.0
6303937,39.0
6303944,32.0
6303946,32.0
6303948,35.0
6303949,30.0
6303950,36.0
6303956,24.0
6303961,22.0
6303964,45.0
6303969,55.0
6303971,28.0
6303972,28.0
6303974,30.0
6303976,30.0
6303982,29.0
6303987,32.0
6303989,40.0
6303990,29.0
6303991,26.0
6303994,35.0
6303995,24.0
6304000,28.0
6304003,54.0
6304004,33.0
6304005,43.0
6304012,32.0
6304013,38.0
6304016,40.0
6304017,29.0
6304018,26.0
6304019,54.0
6304020,27.0
6304022,37.0
6304023,27.0
6304025,35.0
6304026,29.0
6304027,36.0
6304028,33.0
6304030,29.0
6304031,23.0
6304033,28.0
6304034,28.0
6304037,28.0
6304041,27.0
6304042,31.0
6304052,28.0
6304053,28.0
6304056,32.0
6304057,38.0
6304058,30.0
6304061,26.0
6304063,30.0
1096908,29.0
6304065,33.0
6304068,21.0
6304071,35.0
6304074,21.0
6304075,35.0
6304076,23.0
6304077,24.0
6304078,54.0
6304082,44.0
6304086,22.0
6304090,41.0
6304092,26.0
6304093,25.0
6304097,45.0
6304099,46.0
6304100,25.0
6304102,39.0
6304103,34.0
6304107,27.0
6304108,28.0
6304109,38.0
6304111,32.0
6304112,49.0
6304113,54.0
6304114,29.0
6304115,35.0
6291282,25.0
6304116,41.0
6304118,23.0
6304121,24.0
6304126,38.0
6304127,41.0
6269377,32.0
6304129,27.0
6304132,27.0
6304135,27.0
6304138,28.0
6304139,45.0
6304141,29.0
6304143,29.0
6304144,28.0
6304145,32.0
6304148,29.0
6304150,24.0
6304151,35.0
6304152,29.0
6304154,30.0
6304157,23.0
6304160,26.0
6304163,39.0
6304165,28.0
6304171,26.0
6304172,29.0
6304175,24.0
6304180,45.0
6304181,36.0
6304182,29.0
6304183,27.0
6304184,23.0
6304186,36.0
6304187,37.0
6304188,24.0
6304189,25.0
6304190,20.0
6304195,29.0
6304196,30.0
6304199,39.0
6304202,31.0
6304204,42.0
6304205,40.0
6304208,26.0
6304209,26.0
6304210,30.0
6304213,26.0
6304220,26.0
6304221,29.0
6304223,31.0
6304224,45.0
6304225,35.0
6304228,25.0
6304230,24.0
6304232,24.0
6304235,27.0
6304237,31.0
6304239,30.0
6304240,28.0
6304241,34.0
6304242,37.0
6304246,28.0
6304248,33.0
6304251,40.0
6304257,56.0
6304261,30.0
6304262,25.0
6304265,28.0
6304267,26.0
6304269,23.0
6282313,28.0
6304277,33.0
6304278,37.0
6304280,23.0
6304282,31.0
6304284,34.0
6304285,32.0
6304286,46.0
6304288,49.0
6304290,27.0
6304291,23.0
6304300,38.0
6304301,33.0
6304303,29.0
6304305,46.0
6304313,47.0
6304318,27.0
6304319,24.0
6304324,44.0
6304327,29.0
6304328,26.0
6304330,39.0
6304335,35.0
6304337,31.0
6304339,47.0
6304343,44.0
6304344,38.0
6301264,26.0
6304353,39.0
6304356,21.0
6304358,32.0
6304359,24.0
6304364,23.0
6304366,39.0
6304367,28.0
6304369,25.0
6304370,36.0
6304373,41.0
6304374,43.0
6304375,29.0
6304380,28.0
6304382,33.0
6304387,30.0
6304389,45.0
6304390,30.0
6304395,43.0
6304396,26.0
6304398,28.0
6304399,32.0
6304402,51.0
6304403,26.0
6304404,39.0
6304405,33.0
6304406,26.0
6304408,35.0
6304409,37.0
6304416,28.0
6304417,26.0
6304419,22.0
6304420,27.0
6304428,29.0
6304430,39.0
6304431,31.0
6304433,24.0
6304434,26.0
6304435,30.0
6304444,49.0
6304446,37.0
6300386,31.0
6304449,29.0
6304450,41.0
6304456,32.0
6304457,27.0
6304458,34.0
6304459,25.0
6304466,26.0
6304468,27.0
6304470,35.0
6304471,24.0
6304476,30.0
6304478,32.0
6304485,27.0
6304488,34.0
6304490,23.0
6304492,41.0
6304497,39.0
6304500,36.0
6304503,32.0
6304504,34.0
6304506,39.0
6304508,23.0
6304510,27.0
6304512,24.0
6304514,23.0
6304515,37.0
6304519,26.0
6304521,31.0
6304526,23.0
6304529,24.0
6304532,30.0
6304537,40.0
6304539,36.0
6304540,25.0
6304541,44.0
6304543,37.0
6304548,33.0
6304551,46.0
6304552,41.0
6304555,25.0
6304557,25.0
6304558,33.0
6304559,47.0
6304562,27.0
6304565,26.0
6304566,23.0
6304574,25.0
6304576,37.0
6304580,26.0
6304581,27.0
6304582,31.0
6304586,41.0
6304588,33.0
6304593,28.0
6304596,24.0
6304598,35.0
6304600,28.0
6304603,28.0
6304604,44.0
6304605,35.0
6304606,24.0
6304608,23.0
6304611,20.0
6304612,28.0
6304614,41.0
6304618,33.0
6304620,48.0
6304621,28.0
6304627,33.0
6304628,26.0
6304629,30.0
6304630,26.0
6304631,25.0
6304632,35.0
6304635,29.0
6304637,25.0
6304639,27.0
6304641,27.0
6304643,30.0
6304644,27.0
6304650,41.0
6304655,28.0
6304656,37.0
