user_id,strength_id_1,strength_id_2,strength_id_3,strength_id_4,strength_id_5,strength_id_6,strength_id_7,strength_id_8
6299892,0,3,1,5,1,0,1,1
6299893,1,1,0,1,0,2,0,0
6299896,0,0,0,1,1,0,0,1
6299902,1,1,0,1,1,0,1,1
6299904,5,2,1,11,3,5,1,4
6299944,2,2,1,3,1,1,2,5
6299963,2,0,0,2,0,2,0,1
6299975,4,2,1,7,5,0,1,5
6299980,2,0,0,2,0,1,0,1
6299989,1,4,4,11,4,2,5,6
6299990,0,0,1,0,0,2,0,1
6300025,5,1,1,7,1,6,0,6
6300037,1,0,0,1,1,1,1,1
6300066,2,0,1,2,0,0,1,1
6300067,0,0,0,1,0,0,0,0
6300068,0,0,0,0,0,0,0,1
6300072,3,1,0,9,0,5,0,9
6300079,1,1,0,0,0,1,0,0
6300082,1,0,0,0,0,0,0,0
6300117,1,0,0,2,0,1,0,2
6300133,0,2,1,3,3,2,0,2
6300137,3,1,3,2,1,5,0,1
6300140,1,0,0,1,0,1,0,0
6300142,4,4,1,3,3,4,2,1
6300146,0,0,0,1,0,2,0,1
6300164,1,0,0,1,0,1,0,0
6300171,2,1,2,3,2,1,0,3
6300184,1,0,0,1,0,1,0,0
6300205,0,1,1,1,0,1,0,1
6300228,1,0,0,2,1,2,0,0
6300233,1,0,0,2,2,1,1,2
6300235,0,0,0,1,0,0,0,0
6300248,1,0,0,0,0,1,0,0
6300253,0,0,0,1,0,0,0,1
6300265,3,17,1,26,13,10,6,20
6300270,3,1,2,5,1,3,0,2
6300273,1,3,1,4,1,2,1,2
6300278,0,0,1,0,1,1,0,0
6300293,2,0,0,6,1,3,0,6
6300297,5,1,0,6,3,5,3,4
6300300,1,1,1,1,0,0,0,1
6300302,1,0,0,1,0,1,0,1
6300308,0,0,1,1,1,1,0,0
6300310,1,0,0,0,1,0,1,0
6300316,1,0,0,1,0,1,0,1
6300321,1,3,0,2,0,2,0,4
6300330,1,1,1,1,0,1,0,1
6300343,3,0,0,5,1,3,0,2
6300360,2,1,4,2,1,1,2,2
6300363,1,0,3,2,2,1,0,2
6300378,1,0,0,1,1,1,0,1
6300379,2,1,0,2,0,1,0,2
6300381,3,0,2,3,1,2,0,2
6300386,0,0,1,1,0,0,0,1
6300388,1,0,1,1,1,0,0,1
6300394,0,0,1,2,0,0,0,2
6300403,1,0,1,0,0,2,0,0
6300404,8,2,2,6,0,7,0,4
6300406,1,0,0,0,0,1,0,0
6300426,0,0,1,1,2,0,2,1
6300429,1,0,0,1,0,1,0,0
6300455,2,0,0,3,1,1,0,1
6300469,1,0,0,1,0,0,0,1
6300470,0,0,0,1,2,0,1,0
6300478,1,2,4,2,3,0,0,1
6300504,0,0,0,1,0,1,0,0
6300506,0,1,1,2,1,0,0,1
6300519,3,0,1,2,0,3,0,3
6300526,1,0,0,0,1,1,0,0
6300532,1,0,0,1,1,2,2,2
6300534,0,1,0,2,3,2,0,2
6300551,1,0,1,1,0,0,0,0
6300553,1,0,0,0,1,0,0,0
6300563,1,0,0,1,0,0,0,1
6300573,8,1,0,11,1,9,1,8
6300577,0,1,1,3,1,0,1,1
6300587,1,1,1,5,4,3,3,6
6300592,0,0,0,2,0,1,1,2
6300604,0,0,0,1,1,0,0,0
6300620,5,4,8,23,19,19,8,21
6300631,1,0,1,3,1,1,0,4
6300642,0,0,0,1,0,0,0,0
6300667,0,0,0,1,1,0,0,0
6300671,1,0,0,3,0,0,0,0
6300679,5,0,1,5,1,6,1,6
6300680,0,0,0,2,0,2,0,2
6300686,6,2,2,8,6,2,1,9
6300688,3,3,1,9,2,3,0,7
6300696,1,1,0,1,0,0,0,1
6300697,2,0,0,0,0,2,0,0
6300703,4,2,0,4,1,2,1,3
6300719,1,0,0,0,0,1,0,1
6300720,2,2,0,3,1,0,0,3
6300727,0,0,0,2,1,1,1,1
6300731,1,2,0,3,1,1,0,1
6300740,4,1,3,10,4,4,1,5
6300752,0,1,1,2,3,0,1,1
6300763,5,1,0,8,1,6,0,7
6300781,0,0,0,2,1,1,0,1
6300786,0,0,1,1,1,1,0,0
6300802,1,0,0,3,0,0,0,3
6300828,2,1,0,1,1,2,0,1
6300835,0,1,0,4,0,0,0,2
6300843,3,1,0,2,0,1,0,2
6300850,0,1,0,1,0,0,0,1
6300854,1,0,0,1,0,0,0,1
6300874,8,0,2,14,1,16,2,5
6300875,2,2,0,10,5,2,0,8
6300888,5,0,4,14,0,8,0,6
6300891,1,1,0,7,4,3,2,6
6300899,0,0,0,2,0,2,0,1
6300935,1,0,1,0,0,1,0,0
6300937,0,0,0,1,0,0,0,1
6300961,0,0,0,1,0,0,0,1
6300970,5,0,1,3,3,1,0,5
6300988,0,0,0,1,0,1,0,1
6300992,0,1,0,5,2,1,0,5
6301008,0,0,0,1,1,1,0,1
6301013,1,1,0,1,0,0,1,1
6301018,1,1,0,4,0,1,0,2
6301019,2,1,1,2,0,0,0,1
6301037,3,2,1,2,1,2,2,1
6301051,1,0,1,0,1,0,1,0
6301055,0,0,0,1,1,0,0,1
6301058,1,0,1,1,0,1,0,0
6301081,1,0,1,1,0,1,0,0
6301083,0,0,0,1,1,0,0,0
6301125,4,1,1,4,4,4,1,4
6301159,1,0,0,1,0,0,1,1
6301167,0,0,0,1,0,0,0,1
6301172,6,4,6,8,9,4,3,9
6301181,0,0,0,1,1,0,0,1
6301196,3,0,0,3,0,3,0,0
6301205,1,0,2,1,0,1,1,1
6301218,15,2,3,10,4,5,1,6
6301223,0,0,0,1,0,0,0,1
6301234,6,2,2,12,9,5,0,4
6301247,1,0,0,1,1,0,0,0
6301252,4,0,1,5,2,3,0,4
6301264,0,0,0,1,0,0,0,1
6301265,0,0,0,0,1,1,0,1
6301271,1,0,0,0,0,1,0,1
6301290,1,0,0,0,0,1,0,1
6301291,0,0,0,1,0,0,0,0
6301292,0,0,1,2,0,0,0,2
6301293,0,1,1,1,1,0,0,0
6301298,1,0,0,3,2,2,1,2
6301302,2,1,0,3,1,2,1,3
6301316,1,1,0,1,0,1,1,1
6301318,1,0,0,0,0,0,0,0
6301323,0,0,0,3,2,1,0,1
6301346,1,0,0,1,0,0,0,0
6301351,0,0,1,2,0,0,0,2
6301354,0,0,1,1,1,0,0,0
6301355,10,3,6,17,3,10,0,11
6301368,2,0,0,2,1,3,0,3
6301375,0,0,0,2,1,0,0,2
6301388,1,1,0,2,0,1,0,2
6301394,2,0,0,3,1,1,0,3
6301395,2,0,0,2,2,1,0,2
6301405,1,0,0,2,2,1,0,1
6301423,2,0,0,3,2,0,2,4
6301424,1,1,0,3,0,0,0,0
6301435,0,0,0,1,1,0,0,1
6301438,1,0,0,1,0,2,0,1
6301446,1,0,0,1,0,0,0,1
6301454,3,2,0,5,1,2,0,3
6301471,3,4,0,8,1,5,2,5
6301483,1,3,1,2,2,1,1,3
6301484,0,0,0,1,0,0,0,1
6301489,4,5,2,5,9,4,3,5
6301516,0,0,1,1,0,0,0,1
6301528,0,0,0,1,0,0,0,1
6301549,0,0,0,1,1,0,1,0
6301580,5,1,1,4,0,4,4,5
6301612,1,0,0,1,1,1,1,0
6301631,0,0,0,1,0,1,0,1
6301632,1,0,0,0,0,0,0,1
6301641,2,2,0,2,1,3,0,1
6301644,1,1,1,1,0,2,0,0
6301646,1,0,0,1,0,1,0,0
6301657,0,0,0,2,0,1,0,1
6301659,0,0,0,0,0,1,1,1
6301660,3,0,0,2,0,6,0,2
6301663,3,5,1,10,4,3,1,11
6301688,0,2,0,5,2,3,0,2
6301695,0,0,0,3,0,0,0,3
6301696,0,1,0,3,0,1,0,2
6301708,1,0,0,2,0,0,0,1
6301721,1,0,1,2,0,0,0,1
6301730,2,2,0,6,3,3,1,2
6301739,0,1,0,1,1,0,0,0
6301749,1,0,0,1,1,1,1,1
6301754,1,0,0,0,0,1,0,0
6301777,0,0,0,1,1,1,0,0
6301792,0,0,0,1,0,0,0,1
6301799,5,0,0,4,1,1,1,3
6301809,4,2,1,3,3,1,2,2
6301830,2,1,1,2,2,1,1,2
6301835,6,4,4,15,3,2,2,14
6301839,0,0,0,1,1,0,0,1
6301845,0,0,0,1,1,0,0,1
6301856,2,2,1,6,2,2,3,5
6301857,1,0,1,6,0,4,0,1
6301864,0,0,0,5,0,0,0,6
6301875,0,0,0,1,0,0,0,1
6301880,1,0,0,1,0,0,0,0
6301893,1,0,0,3,0,2,0,2
6301894,0,0,0,1,0,0,0,1
6301898,1,2,1,4,2,0,0,2
6301910,0,0,0,1,0,1,0,1
6301911,5,0,0,7,1,2,1,6
6301912,1,0,0,1,1,1,0,0
6301916,0,1,0,2,1,2,0,0
6301918,0,1,0,1,0,0,0,0
6301926,3,1,0,4,0,3,0,2
6301949,0,0,0,0,1,0,1,1
6301985,1,1,4,5,2,4,1,2
6301999,2,1,2,5,3,5,1,3
6302004,1,1,2,4,1,3,0,2
6302010,0,1,0,3,1,1,1,2
6302034,4,2,3,9,4,9,0,9
6302040,1,1,1,1,0,0,0,1
6302077,2,1,2,3,1,0,1,1
6302081,1,2,1,2,0,1,1,1
6302088,1,0,0,2,1,0,0,2
6302089,0,0,0,1,0,0,0,1
6302109,0,0,0,1,0,1,0,0
6302113,0,0,1,1,0,1,0,0
6302116,2,2,2,3,2,2,2,2
6302123,1,0,0,1,0,1,0,0
6302128,0,1,0,0,0,0,0,0
6302130,2,0,0,1,1,1,0,2
6302135,0,0,0,2,1,0,0,1
6302136,11,1,6,16,6,11,2,8
6302140,1,1,2,1,0,0,0,0
6302156,1,1,0,1,1,2,0,1
6302159,4,2,0,6,5,3,0,5
6302202,0,0,0,1,0,1,0,0
6302226,2,0,1,2,2,1,0,2
6302232,1,2,0,2,0,1,0,2
6302241,1,0,1,0,1,1,0,0
6302245,2,1,0,5,2,2,0,4
6302246,2,1,1,2,0,0,0,2
6302250,0,0,0,1,0,0,0,1
6302251,24,5,1,20,3,23,2,12
6302252,0,0,1,1,0,0,0,1
6302255,1,0,0,2,1,1,0,1
6302275,6,2,0,9,1,4,1,7
6302279,1,0,1,2,0,1,0,0
6302283,1,0,0,2,0,1,0,2
6302284,2,3,0,4,4,1,0,5
6302285,0,0,0,0,1,0,0,0
6302298,1,0,0,2,1,0,0,2
6302306,0,0,0,2,0,1,0,1
6302310,1,0,0,1,0,0,0,1
6302316,0,0,1,2,0,1,0,1
6302322,0,0,0,1,0,0,0,0
6302345,1,0,1,2,1,3,0,1
6302347,5,1,0,4,4,4,1,4
6302355,1,0,0,1,1,0,0,0
6302358,1,0,0,2,0,0,1,2
6302359,0,0,0,6,1,6,0,5
6302360,2,1,2,6,0,2,1,4
6302365,1,2,0,2,3,1,1,3
6302367,3,1,0,1,1,2,1,3
6302371,7,6,5,14,13,5,2,13
6302391,4,4,3,10,7,3,1,7
6302404,2,0,1,4,2,1,1,2
6302416,2,2,0,1,0,1,0,1
6302423,2,1,0,3,0,3,0,1
6302424,3,1,1,5,0,1,0,3
6302481,4,2,1,4,3,3,1,2
6302492,8,3,1,5,5,2,5,11
6302495,1,0,0,1,0,0,0,1
6302507,5,3,4,7,3,1,0,5
6302526,0,0,0,1,0,0,0,1
6302529,2,0,0,3,3,1,0,2
6302537,3,0,0,6,0,4,0,3
6302554,2,0,0,3,1,1,0,3
6302588,1,1,0,1,0,0,0,1
6302600,1,0,0,1,0,0,0,1
6302601,0,0,1,4,1,2,2,3
6302604,0,1,0,2,1,0,0,2
6302627,3,2,3,5,3,3,1,3
6302628,1,0,1,6,1,3,0,6
6302631,1,0,0,2,1,1,2,2
6302633,5,1,1,11,3,5,0,5
6302646,0,0,0,0,0,1,0,1
6302653,0,0,0,1,1,0,1,1
6302669,0,0,0,1,1,0,0,1
6302678,1,0,0,0,0,1,0,1
6302685,1,0,0,0,0,0,0,0
6302703,2,2,2,3,1,1,1,4
6302718,2,1,2,2,1,1,1,1
6302734,1,1,0,3,0,1,0,3
6302742,3,3,1,15,2,9,1,11
6302749,0,0,0,0,0,1,0,0
6302755,5,0,3,7,1,6,0,3
6302763,0,0,1,6,2,3,0,7
6302777,6,2,0,8,3,5,2,7
6302788,0,0,0,1,1,0,0,0
6302816,4,0,0,2,1,1,0,3
6302833,2,1,1,2,1,3,1,2
6302850,1,0,0,1,0,1,0,0
6302851,1,0,0,1,0,1,0,0
6302868,4,2,1,7,3,4,0,3
6302880,1,1,0,2,0,2,0,2
6302894,1,0,1,2,0,0,0,1
6302896,3,1,0,1,0,3,0,1
6302897,0,0,0,1,0,0,0,0
6302904,4,3,2,4,2,1,1,5
6302927,2,0,2,1,0,1,0,1
6302931,3,0,0,2,1,1,0,3
6302934,5,2,3,3,3,4,1,2
6302947,1,0,0,1,0,0,0,0
6302957,1,0,1,1,0,0,0,0
6302959,1,0,0,1,0,1,0,0
6302973,1,1,0,1,1,0,0,1
6302978,1,0,0,1,2,1,0,2
6302985,1,0,0,0,0,1,0,0
6302988,0,0,0,2,0,0,0,2
6303009,2,1,5,7,1,6,0,4
6303012,0,0,0,0,1,0,0,0
6303038,0,1,0,3,2,0,0,1
6303043,0,0,0,2,0,1,0,2
6303048,0,0,0,1,0,0,0,2
6303050,1,0,0,0,0,0,0,1
6303054,0,0,0,1,0,1,0,0
6303061,6,0,4,10,5,6,1,7
6303068,1,2,0,5,2,0,0,3
6303071,3,1,2,2,2,3,2,3
6303075,5,5,3,9,4,5,5,8
6303093,1,1,1,0,0,2,0,0
6303106,2,1,1,2,2,2,1,2
6303108,0,0,0,1,0,1,0,1
6303109,0,1,0,2,1,0,0,1
6303110,0,0,0,1,0,0,0,1
6303111,1,1,0,1,0,0,0,0
6303119,1,0,0,1,0,0,0,1
6303125,1,1,1,1,1,0,0,1
6303137,1,0,0,0,0,1,0,0
6303155,1,0,0,2,1,2,1,2
6303162,0,1,0,1,0,0,0,1
6303163,1,0,0,1,0,1,0,1
6303169,0,0,1,3,2,1,0,1
6303182,0,0,0,1,0,1,0,1
6303197,3,2,4,4,4,3,3,3
6303198,0,0,0,1,0,0,0,1
6303201,9,1,2,6,0,5,0,3
6303203,2,0,0,3,1,2,0,2
6303219,2,0,0,1,0,2,0,1
6303226,3,2,1,0,3,2,0,1
6303228,1,0,0,1,0,1,0,0
6303233,1,0,1,1,0,0,0,1
6303268,0,1,0,1,0,0,0,0
6303284,3,0,1,4,2,0,0,3
6303287,3,2,2,3,2,3,2,3
6303293,1,0,0,1,0,0,0,0
6303294,0,1,0,3,0,0,0,2
6303299,0,0,0,1,0,1,0,0
6303302,0,0,0,1,0,0,0,1
6303303,3,1,1,7,3,2,1,8
6303336,0,0,0,1,0,2,0,1
6303337,1,0,0,2,0,2,0,1
6303343,1,0,0,1,1,2,0,0
6303362,2,0,0,2,0,2,0,2
6303370,0,0,1,1,0,0,0,0
6303372,0,0,0,1,0,1,0,0
6303375,0,0,0,2,1,0,2,1
6303382,0,0,0,1,1,0,0,1
6303391,3,0,0,3,0,3,0,3
6303393,0,0,0,1,0,1,1,1
6303410,4,2,1,4,1,2,1,5
6303414,0,0,1,1,0,0,0,0
6303423,0,0,0,1,1,0,0,1
6303429,9,8,7,13,11,4,4,10
6303434,14,4,3,13,6,13,1,6
6303435,1,0,0,2,0,2,0,0
6303446,1,1,1,2,0,1,0,2
6303447,4,0,0,3,0,3,0,1
6303448,1,0,1,2,1,0,0,1
6303450,5,0,0,3,1,1,0,2
6303453,1,0,0,1,0,1,0,0
6303455,1,0,0,1,0,0,0,1
6303464,0,0,0,0,0,1,0,0
6303466,1,1,0,1,0,0,1,2
6303506,0,0,1,2,1,0,0,2
6303512,2,0,0,2,1,2,1,1
6303513,1,0,0,2,1,0,0,0
6303527,0,0,0,1,1,0,0,1
6303539,0,0,0,1,1,0,0,1
6303556,4,3,0,26,5,7,1,17
6303564,3,0,1,3,0,0,0,5
6303567,0,4,0,5,1,1,1,6
6303571,0,0,0,1,0,0,0,1
6303572,2,1,1,2,2,2,1,2
6303577,1,0,0,1,0,1,0,1
6303581,0,1,0,1,1,0,1,1
6303592,1,0,0,1,0,1,0,0
6303606,0,0,1,1,0,0,0,0
6303613,1,0,0,1,1,0,0,1
6303627,1,0,1,0,1,0,0,0
6303635,1,2,1,2,1,0,0,2
6303644,2,0,1,3,2,1,2,1
6303649,1,1,0,0,0,0,0,0
6303655,0,0,0,1,0,1,0,1
6303672,1,1,0,1,0,1,0,1
6303673,4,0,0,3,2,1,2,2
6303677,0,1,0,0,0,0,1,1
6303689,3,2,0,4,3,2,3,3
6303693,7,6,1,14,6,4,0,7
6303698,0,0,0,1,1,1,1,1
6303702,23,7,12,26,25,16,17,25
6303704,1,1,0,1,0,0,0,1
6303713,1,1,1,4,1,1,2,4
6303730,2,0,0,1,0,3,1,1
6303748,3,1,1,3,1,0,1,3
6303757,1,0,1,2,0,0,0,1
6303763,0,0,0,1,1,0,0,2
6303764,4,1,1,5,0,3,0,3
6303778,1,0,0,4,1,0,0,3
6303782,0,0,0,2,1,1,1,1
6303783,0,0,1,1,0,0,0,1
6303797,1,1,0,1,1,0,1,1
6303801,0,0,0,1,0,1,0,1
6303816,0,0,1,1,0,0,1,1
6303823,3,1,1,7,1,4,1,4
6303830,2,0,1,7,3,0,0,5
6303836,7,7,9,18,11,11,3,12
6303847,0,0,0,2,1,3,0,2
6303848,1,4,0,7,0,2,1,6
6303873,1,0,0,0,1,1,0,0
6303898,1,1,1,6,2,2,1,5
6303903,1,0,0,1,0,2,0,2
6303910,4,9,3,10,13,2,4,8
6303913,1,0,0,1,0,0,0,1
6303925,5,3,1,9,4,3,1,4
6303926,6,2,2,7,2,8,0,3
6303929,0,0,0,0,0,1,1,0
6303944,0,0,0,3,1,0,0,2
6303950,9,2,0,9,2,6,2,13
6303964,1,1,2,1,0,2,1,2
6303972,1,0,0,1,0,0,0,0
6303987,1,1,0,3,0,1,0,2
6303990,6,3,8,11,9,7,2,13
6303991,0,0,1,0,1,1,0,0
6303995,1,1,1,5,0,5,0,4
6304004,0,0,0,2,0,1,0,1
6304005,0,0,0,1,1,0,0,1
6304016,0,0,0,1,1,1,0,0
6304017,11,3,2,32,3,11,0,33
6304020,0,0,0,2,1,1,1,2
6304026,3,0,2,3,0,1,0,1
6304027,1,0,1,1,0,1,0,1
6304034,0,0,0,2,2,0,0,2
6304063,0,1,0,0,1,0,0,1
6304068,0,0,0,1,0,0,0,0
6304075,0,0,0,0,0,1,0,0
6304078,30,6,10,34,11,10,6,27
6304082,1,0,1,1,0,1,1,1
6304090,3,1,0,2,1,3,0,1
6304095,1,2,1,1,2,2,1,1
6304100,0,0,1,2,0,0,0,2
6304115,7,2,1,16,2,12,0,20
6304116,1,1,1,5,0,6,0,3
6304121,0,1,0,1,1,1,0,1
6304126,0,0,0,0,1,0,0,0
6304127,0,0,0,1,0,1,0,0
6304129,0,0,0,1,0,0,0,0
6304154,3,1,0,2,0,1,1,1
6304160,0,1,0,2,0,1,0,1
6304171,5,2,0,3,1,4,0,1
6304172,1,0,0,1,0,0,0,0
6304176,0,0,0,1,2,0,0,3
6304181,2,0,1,1,1,0,0,1
6304182,5,0,1,3,2,1,0,3
6304184,1,2,0,7,3,0,0,3
6304189,1,1,0,3,1,0,0,3
6304208,5,0,0,1,2,1,1,1
6304209,0,0,0,0,0,0,0,1
6304220,0,0,0,1,0,0,0,0
6304224,1,0,0,1,0,0,0,1
6304225,1,0,0,0,0,0,0,0
6304228,1,0,0,1,0,0,0,0
6304230,0,0,1,1,0,1,0,1
6304239,3,0,0,4,0,1,0,3
6304240,0,1,4,2,1,1,1,2
6304262,2,1,1,3,3,3,1,1
6304278,3,2,0,6,2,1,1,7
6304291,0,1,0,1,0,0,0,1
6304303,1,0,1,2,1,1,0,1
6304324,0,1,0,1,0,1,0,1
6304327,2,2,0,0,1,1,0,1
6304330,1,0,0,0,0,1,0,0
6304335,1,0,0,1,0,1,0,0
6304343,1,0,1,3,1,2,0,3
6304358,2,1,0,4,0,1,0,4
6304359,3,1,0,4,0,2,0,1
6304367,1,0,0,1,0,1,0,1
6304390,0,1,0,1,0,1,0,0
6304396,1,2,0,3,1,0,0,3
6304402,0,0,0,0,1,2,0,1
6304405,0,1,0,2,0,1,0,2
6304407,0,2,0,4,2,0,0,3
6304408,3,2,1,5,5,3,1,3
6304416,1,1,0,0,1,1,0,0
6304420,1,0,0,1,1,1,0,1
6304431,0,0,1,1,1,0,0,1
6304435,0,0,1,0,0,1,0,0
6304455,4,1,0,6,0,2,0,5
6304492,1,0,0,4,4,2,2,4
6304497,2,1,0,1,0,2,0,1
6304503,1,0,0,1,0,1,0,0
6304514,0,0,0,1,1,0,0,1
6304517,0,1,0,1,0,0,0,1
6304521,7,8,0,11,4,3,1,9
6304562,0,0,0,0,0,0,0,1
6304565,4,9,4,25,11,2,7,21
6304596,0,1,1,6,1,0,0,2
6304600,1,1,0,1,0,0,0,1
6304604,2,0,0,2,1,0,1,3
6304608,4,0,1,1,1,1,0,2
6304621,3,0,1,3,3,1,2,2
6304627,0,1,0,0,0,1,0,0
6304631,0,0,0,1,1,1,0,1
6304632,6,1,0,12,6,7,0,8
6304635,2,2,1,2,1,1,2,4
6304637,2,0,1,2,1,0,1,1
6304669,2,2,1,3,0,3,1,2
6304675,0,0,0,2,0,1,0,1
6304680,11,10,2,38,7,5,0,33
6304681,1,0,2,1,1,0,0,1
6304691,4,4,1,10,3,2,1,7
6304706,5,3,1,9,9,1,5,10
6304728,2,0,3,3,1,1,1,4
6304730,10,1,5,12,7,7,0,4
6304739,0,0,1,1,1,0,0,0
6304743,0,0,0,1,0,0,0,1
6304756,0,0,0,2,2,0,1,3
6304758,2,0,2,0,0,0,0,1
6304762,6,6,1,6,1,6,2,5
6304768,7,2,1,8,2,6,0,1
6304776,7,4,5,17,5,1,1,11
6304777,1,1,0,1,1,1,0,1
6304781,15,10,10,26,13,6,8,24
6304783,0,2,0,3,1,0,0,1
6304810,3,1,0,3,3,0,1,2
6304852,2,1,0,5,8,0,0,3
6304867,6,1,5,7,2,4,1,5
6304870,12,8,5,12,10,11,9,15
6304875,2,0,0,1,0,0,0,2
6304883,2,0,1,1,3,1,0,0
6304902,0,0,0,2,0,2,0,2
6304904,0,1,0,1,0,0,0,1
6304910,1,1,1,2,3,3,1,1
6304912,4,2,1,10,2,3,2,8
6304929,0,0,0,1,0,0,0,1
6304943,0,1,0,1,0,1,0,0
6304946,1,0,1,0,0,0,0,1
6304947,1,1,1,1,1,1,1,1
6304960,2,1,1,3,2,2,1,3
6304990,7,4,1,10,2,3,0,5
6304993,1,2,3,5,1,4,1,1
6305014,1,0,0,1,0,1,0,2
6305017,0,0,0,2,0,0,0,2
6305025,1,1,1,2,2,1,1,2
6305028,1,0,1,1,1,1,0,1
6305038,0,1,1,1,1,0,1,1
6305049,0,0,0,2,1,2,1,4
6305055,0,0,0,0,0,0,1,1
6305056,0,0,0,1,0,2,0,1
6305069,0,0,0,1,1,0,0,1
6305078,2,3,3,7,5,2,2,8
6305106,11,5,4,18,2,9,4,15
6305107,0,0,0,1,0,0,0,1
6305111,1,0,0,5,1,1,0,2
6305114,1,0,0,0,0,0,0,0
6305120,7,2,0,7,0,7,0,5
6305126,4,1,1,6,1,1,1,7
6305156,12,7,4,15,6,4,4,12
6305215,1,0,1,2,0,0,0,0
6305218,5,0,0,6,3,0,0,4
6305224,2,0,0,2,0,1,0,1
6305225,2,2,1,5,2,0,0,4
6305229,0,0,0,1,0,1,0,0
6305240,0,0,0,1,1,0,0,1
6305244,0,0,0,2,0,0,0,1
6305254,2,0,1,0,0,2,0,0
6305266,0,1,0,2,1,0,0,1
6305268,3,0,0,7,0,4,0,5
6305304,0,1,0,1,0,0,0,1
6305313,0,1,1,3,0,1,0,1
6305320,2,1,0,1,0,1,0,2
6305326,1,0,3,7,2,8,0,1
6305331,1,1,0,1,0,0,0,0
6305339,0,1,0,0,0,0,0,1
6305344,0,0,1,0,0,0,0,1
6305368,2,0,0,3,1,1,0,2
6305377,68,45,44,120,127,16,57,125
6305381,3,1,2,17,8,1,1,15
6305385,1,0,1,1,0,1,0,1
6305401,1,0,2,7,2,1,0,5
6305411,0,0,0,1,0,1,0,0
6305416,1,0,1,2,1,0,0,1
6305417,2,2,3,5,1,7,1,4
6305418,0,0,0,1,1,0,0,0
6305421,0,5,1,6,5,1,0,5
6305426,2,3,1,11,2,1,2,10
6305436,6,1,1,5,2,3,0,5
6305439,5,4,1,12,13,2,2,6
6305455,2,1,1,2,0,1,0,2
6305474,1,0,1,2,1,0,0,1
6305476,1,0,1,0,1,0,1,2
6305499,1,2,1,1,2,2,1,1
6305512,0,1,0,1,0,0,0,1
6305519,1,0,0,3,1,1,1,2
6305524,0,1,0,3,5,2,0,4
6305545,1,1,2,3,2,1,1,3
6305551,1,0,0,2,2,1,0,1
6305554,2,0,0,2,0,0,0,1
6305566,1,0,0,2,0,0,0,2
6305571,3,1,0,8,0,1,0,5
6305584,1,1,2,2,2,1,2,1
6305587,0,0,1,0,0,1,0,0
6305594,7,6,4,8,3,5,2,6
6305603,5,1,5,9,4,3,1,2
6305629,1,0,0,1,0,0,0,1
6305634,9,4,2,10,3,1,3,9
6305641,0,1,0,3,1,0,0,1
6305642,2,1,3,7,4,2,0,5
6305650,0,0,1,1,0,1,0,0
6305678,0,1,0,2,0,1,0,2
6305683,7,1,1,10,2,3,0,9
6305689,4,1,1,5,2,1,0,4
6305700,1,0,0,0,1,0,0,0
6305778,1,1,0,4,2,0,0,1
6305789,0,0,0,1,0,0,0,0
6305795,1,0,0,1,0,1,0,0
6305801,0,0,1,0,0,0,0,1
6305811,0,0,0,1,1,0,0,1
6305841,0,0,1,2,1,1,0,0
6305847,2,1,0,3,2,1,1,1
6305852,2,4,0,6,1,4,0,6
6305855,5,1,1,11,5,1,0,10
6305883,1,1,0,4,1,0,0,3
6305899,0,1,0,1,0,0,1,0
6305906,3,2,1,4,2,2,2,2
6305934,1,1,0,3,0,0,0,2
6305957,1,0,1,2,2,0,1,2
6305963,5,2,2,19,9,16,2,13
6305974,1,0,0,1,0,0,0,0
6305998,1,2,1,4,1,2,0,5
6306025,3,0,0,4,2,3,1,1
6306033,0,0,0,1,1,0,0,1
6306037,1,0,1,0,0,1,0,1
6306040,0,1,0,1,0,0,0,1
6306041,2,0,1,2,0,0,0,2
6306048,0,0,0,1,0,1,0,0
6306052,1,0,0,1,1,0,0,0
6306055,1,0,0,1,0,1,0,0
6306068,4,1,0,3,3,2,1,1
6306071,1,0,1,0,3,2,1,0
6306072,2,0,0,1,1,1,0,2
6306095,4,0,0,5,5,0,0,4
6306114,0,0,0,1,1,0,0,1
6306145,1,1,0,1,0,0,0,1
6306148,0,0,1,1,0,1,0,0
6306157,3,3,1,8,1,0,0,1
6306165,1,1,0,3,1,1,0,2
6306166,0,1,0,1,0,0,0,1
6306171,1,0,0,1,0,1,0,1
6306172,1,0,0,2,0,0,0,2
6306176,8,3,1,8,4,7,2,2
6306185,0,0,0,1,1,0,1,1
6306186,5,4,2,6,3,3,1,5
6306201,7,4,4,9,7,5,2,5
6306204,2,1,0,8,2,0,0,6
6306222,1,0,0,0,1,0,0,1
6306231,1,0,0,1,0,0,0,0
6306234,3,4,1,5,2,0,1,5
6306236,1,0,0,0,1,1,0,0
6306239,0,0,0,1,0,1,0,1
6306244,1,0,0,2,0,0,0,2
6306252,1,0,0,0,1,1,1,0
6306267,0,0,0,1,0,0,0,1
6306272,0,0,0,1,1,0,1,0
6306290,11,8,6,32,24,4,10,18
6306332,0,0,1,1,0,0,0,1
6306340,0,0,0,1,0,0,0,1
6306345,4,1,1,5,1,5,1,2
6306355,1,0,0,0,0,1,0,0
6306364,1,0,1,1,1,0,0,1
6306371,0,0,0,2,1,0,0,0
6306374,2,6,0,13,5,7,0,4
6306379,0,0,0,1,0,0,0,0
6306382,4,2,3,7,4,3,2,4
