user_id,purpose_id_1,purpose_id_2,purpose_id_3,purpose_id_4,purpose_id_5,purpose_id_6,purpose_id_7,purpose_id_8,purpose_id_9,purpose_id_10,purpose_id_11,purpose_id_12,purpose_id_13,purpose_id_14,purpose_id_15
6306901,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6306902,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6306903,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6306907,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
6306908,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6306911,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
6306914,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6306917,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
6306918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6306926,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
6306932,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
6306934,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
6306938,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
6306939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6306947,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6306948,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6306951,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
6306952,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6306956,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
6306959,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6306962,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6306963,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
6306965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6306977,2,0,0,2,2,0,0,0,0,0,0,2,2,0,2
6306982,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
6306983,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6306995,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
6306999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6307004,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307017,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6307018,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
6307021,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1
6307022,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0
6307025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6307026,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
6307029,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
6307032,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6307043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307044,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
6307045,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6307046,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6307048,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6307051,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
6307053,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
6307059,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1
6307063,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
6307065,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
6307069,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1
6307072,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
6307077,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307079,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6307080,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6307083,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6307084,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6307089,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
6307090,2,2,2,2,2,2,0,2,2,0,0,2,0,0,2
6307096,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1
6307098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6307101,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
6307103,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6307109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6307111,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1
6307113,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
6307115,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6307116,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
6307118,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0
6307120,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307122,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6307124,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6307125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6307130,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
6307133,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
6307134,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
6307136,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
6307138,2,1,2,2,2,0,0,2,2,0,0,2,2,2,2
6307139,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6307140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6307143,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6307144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6307146,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307151,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
6307152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6307159,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
6307161,3,3,0,3,3,3,0,3,3,0,0,0,0,0,1
6307164,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
6307171,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6307179,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6307180,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1
6307183,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
6307185,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
6307187,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
6307188,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307192,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1
6307201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6307202,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
6307203,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6307206,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
6307211,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
6307217,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
6307222,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6307224,2,2,0,0,2,2,0,2,0,0,0,0,0,0,2
6307228,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6307229,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0
6307232,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
6307234,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
6307240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6307243,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
6307244,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307254,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
6307255,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
6307258,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
6307263,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
6307267,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6307268,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
6307269,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
6307272,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
6307274,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6307278,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0
6307279,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
6307280,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6307281,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
6307286,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
6307290,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307291,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1
6307292,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6307297,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
6307299,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
6307301,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
6307302,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
6307304,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6307306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6307307,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1
6307313,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6307314,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
6307315,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1
6307316,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1
6307319,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
6307324,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6307325,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6307326,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
6307327,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
6307328,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
6307329,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
6307330,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
6307334,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6307335,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
6307339,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6307341,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
6307347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6307351,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6307355,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1
6307356,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
6307358,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6307365,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0
6307368,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
6307370,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6307376,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
6307379,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0
6307380,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
6307382,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
6307383,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
6307384,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
6307386,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
6307389,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6307396,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
6307397,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
6307400,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6307403,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
6307405,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1
6307407,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6307409,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
6307411,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
6307414,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1
6307415,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6307419,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1
6307420,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
6307425,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6307427,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
6307428,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
6307429,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
6307432,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0
6307439,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6307440,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
6307441,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
6307442,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1
6307446,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307449,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
6307450,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6307454,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
6307457,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
6307458,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
6307464,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0
6307465,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
6307466,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6307467,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
6307468,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
6307470,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1
6307472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6307473,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
6307478,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
6307479,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
6307493,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
6307494,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1
6307496,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307498,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6307499,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
6307500,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
6307501,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
6307502,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
6307503,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
6307511,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0
6307513,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
6307517,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6307518,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
6307519,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
6307520,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
6307522,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
6307534,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6307539,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
6307541,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6307547,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1
6307548,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0
6307549,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1
6307550,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6307553,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6307556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6307558,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
6307559,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
6307562,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1
6307566,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0
6307568,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
6307573,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
6307574,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1
6307581,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
6307584,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
6307587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6307588,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
6307589,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1
6307591,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
6307593,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
6307596,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
6307599,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6307604,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6307606,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1
6307609,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1
6307611,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1
6307615,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
6307625,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
6307626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6307627,0,0,2,2,2,0,2,0,2,0,0,2,0,2,2
6307628,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1
6307629,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0
6307632,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6307633,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6307634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
6307635,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
6307638,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
6307646,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
6307648,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6307649,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6307652,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
6307653,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307658,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
6307659,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
6307662,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
6307664,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1
6307666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6307668,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6307669,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6307671,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
6307677,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
6307678,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6307681,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6307685,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
6307688,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6307693,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
6307701,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6307706,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
6307713,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0
6307714,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
6307720,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
6307723,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
6307726,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
6307727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6307730,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
6307732,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
6307734,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
6307735,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
6307736,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6307747,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
6307752,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
6307754,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
6307755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6307756,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1
6307757,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6307758,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
6307762,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6307767,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6307768,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0
6307772,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0
6307781,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
6307782,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6307783,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
6307786,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6307787,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
6307794,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
6307795,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1
6307800,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
6307802,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
6307811,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
6307813,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
6307829,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0
6307830,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
6307834,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
6307835,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6307837,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
6307839,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6307840,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0
6307841,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
6307843,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
6307844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6307845,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
6307849,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
6307850,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6307851,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
6307853,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1
6307855,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6307856,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
6307858,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6307860,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6307861,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6307864,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
6307865,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
6307876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6307881,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
6307885,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
6307886,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6307889,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
6307890,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6307892,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
6307893,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6307897,2,2,1,2,2,0,0,0,0,0,0,0,0,0,2
6307902,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6307903,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
6307904,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
6307908,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6307909,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
6307910,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6307911,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
6307914,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6307915,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
6307916,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
6307920,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6307922,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
6307924,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1
6307926,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
6307928,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6307930,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6307932,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
6307933,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
6307936,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
6307937,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
6307940,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1
6307941,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6307948,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0
6307950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6307953,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0
6307954,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
6307956,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
6307958,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
6307959,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6307960,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
6307962,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
6307968,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
6307975,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1
6307982,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
6307987,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0
6307988,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
6307994,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
6307996,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
6307998,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
6308001,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1
6308002,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6308003,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6308005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6308010,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
6308013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6308015,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6308020,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
6308021,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
6308026,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
6308028,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6308029,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
6308038,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
6308041,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
6308043,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6308044,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6308048,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1
6308051,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
6308057,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
6308069,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6308071,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
6308075,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
6308077,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
6308078,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6308080,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
6308082,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1
