user_id,company_id,industry_id
6290279,420,21
6290281,999999,3
6290281,999999,19
6290281,999999,21
6290281,999999,3
6290281,999999,19
6290281,999999,21
6290282,999999,3
6290282,999999,76
6290282,999999,118
6290289,529,0
6290297,999999,0
6290299,999999,0
6290299,4893,0
6290299,999999,0
6290299,1201,109
6290300,2462,0
6290300,5607,0
6290300,999999,0
6290301,999999,0
6290301,37278,0
6290301,999999,0
6290301,654,0
6290301,999999,0
6290302,7616,0
6290302,999999,3
6290302,999999,156
6290304,1446,0
6290305,27691,0
6290305,999999,3
6290309,999999,0
6290309,1239,0
6290309,999999,0
6290312,12437,9
6290312,12437,44
6290312,12437,81
6290317,450,9
6290317,450,10
6290317,450,118
6290318,31671,0
6290318,999999,0
6290324,764,0
6290325,999999,0
6290326,999999,0
6290326,999999,3
6290326,999999,4
6290326,999999,40
6290326,14,0
6290329,5360,3
6290329,5360,6
6290330,30790,0
6290331,999999,0
6290331,999999,2
6290331,999999,21
6290332,999999,0
6290332,2222,0
6290332,999999,121
6290340,999999,0
6290340,999999,3
6290340,999999,44
6290340,5526,2
6290340,5526,3
6290340,5526,9
6290346,91,0
6290346,435,3
6290353,999999,0
6290353,999999,0
6290353,2316,0
6290353,999999,113
6290353,1136,113
6290357,999999,2
6290357,999999,142
6290357,999999,0
6290359,2146,2
6290359,2146,29
6290364,127,0
6290364,1318,0
6290364,371,0
6290364,2615,81
6290368,999999,0
6290369,21294,0
6290369,57,0
6290370,2941,3
6290370,1701,2
6290372,494,0
6290372,952,2
6290372,952,3
6290372,952,44
6290376,999999,0
6290376,216,0
6290376,401,3
6290376,401,10
6290376,401,20
6290376,1026,3
6290376,1026,10
6290382,6621,0
6290383,999999,0
6290383,999999,0
6290384,3018,0
6290384,1844,0
6290385,999999,9
6290385,999999,48
6290385,999999,91
6290390,177,0
6290396,3062,0
6290396,999999,2
6290396,999999,16
6290396,999999,44
6290400,31671,0
6290403,33849,0
6290406,999999,0
6290406,999999,0
6290412,999999,0
6290417,2146,0
6290425,1035,76
6290425,2075,76
6290426,999999,3
6290426,999999,44
6290426,999999,48
6290426,999999,0
6290426,999999,0
6290427,125,0
6290427,3334,3
6290429,127,0
6290429,436,3
6290429,436,16
6290429,436,118
6290430,1928,0
6290430,5756,0
6290430,14506,0
6290434,999999,0
6290434,999999,99
6290434,999999,144
6290434,999999,0
6290434,999999,0
6290434,999999,21
6290434,999999,29
6290434,999999,81
6290434,999999,2
6290434,999999,142
6290442,7893,0
6290444,2306,10
6290444,2306,17
6290444,2306,26
6290447,999999,0
6290447,999999,0
6290447,999999,0
6290447,394,0
6290447,999999,0
6290447,999999,0
6290447,999999,0
6290455,1005,0
6290455,999999,0
6290460,999999,0
6290462,999999,0
6290462,999999,0
6290462,96,0
6290462,189,0
6290462,5504,0
6290464,7893,0
6290464,5816,0
6290466,999999,1
6290466,999999,16
6290466,999999,81
6290468,2177,0
6290468,10662,29
6290468,30847,0
6290468,999999,0
6290468,33069,0
6290468,999999,16
6290468,999999,81
6290468,999999,118
6290470,420,21
6290473,999999,0
6290473,774,0
6290473,999999,0
6290481,999999,0
6290481,13045,0
6290481,999999,0
6290481,29459,1
6290481,29459,2
6290481,29459,3
6290483,999999,0
6290485,914,0
6290491,999999,0
6290491,999999,0
6290493,999999,0
6290493,999999,0
6290496,999999,0
6290496,999999,0
6290496,999999,2
6290496,999999,44
6290501,6950,0
6290501,386,78
6290506,999999,0
6290506,386,0
6290506,999999,3
6290506,999999,9
6290506,999999,78
6290506,999999,8
6290506,999999,26
6290513,1488,32
6290514,28483,0
6290514,702,0
6290515,5414,0
6290515,1663,0
6290515,15340,2
6290515,15340,44
6290520,999999,0
6290520,1787,0
6290520,14995,0
6290520,1372,0
6290520,2032,0
6290521,23526,3
6290521,23526,24
6290526,296,2
6290535,246,0
6290538,4047,53
6290539,246,0
6290539,1057,0
6290541,999999,3
6290548,2348,142
6290550,768,38
6290550,768,41
6290550,768,78
6290556,1493,0
6290556,1810,0
6290556,498,2
6290556,498,48
6290558,1048,0
6290558,999999,0
6290558,999999,0
6290558,10669,3
6290558,10669,78
6290561,999999,0
6290561,999999,3
6290561,999999,9
6290561,999999,10
6290564,1432,0
6290564,7079,2
6290564,7079,11
6290564,7079,78
6290565,999999,3
6290566,999999,0
6290566,2384,0
6290566,999999,0
6290566,999999,0
6290568,999999,0
6290568,999999,10
6290568,999999,20
6290569,999999,0
6290569,999999,44
6290571,388,0
6290571,25970,0
6290572,341,0
6290572,15923,0
6290572,1556,0
6290572,4893,0
6290572,999999,0
6290572,17,0
6290572,468,0
6290572,1230,0
6290572,36,0
6290572,654,44
6290573,999999,0
6290573,2777,0
6290573,2777,0
6290573,714,0
6290574,18656,0
6290574,1787,0
6290574,914,0
6290574,999999,0
6290576,999999,29
6290576,999999,44
6290578,999999,0
6290581,2851,0
6290587,999999,48
6290587,999999,53
6290587,999999,149
6290590,605,0
6290590,7393,3
6290591,999999,0
6290591,144,40
6290593,524,0
6290595,793,0
6290595,999999,0
6290595,1040,0
6290595,793,0
6290596,157,0
6290596,35376,0
6290596,999999,0
6290598,999999,11
6290600,999999,0
6290602,999999,0
6290602,999999,0
6290605,7578,10
6290605,7578,26
6290605,7578,46
6290605,999999,0
6290606,999999,29
6290606,999999,59
6290606,999999,76
6290606,999999,81
6290608,999999,0
6290608,999999,149
1208939,999999,0
6290614,999999,0
6290616,999999,0
6290616,2954,3
6290616,2954,9
6290616,2954,44
6290620,999999,0
6290620,999999,0
6290620,999999,10
6290620,999999,44
6290620,999999,48
6290621,792,0
6290624,10531,0
6290624,999999,0
6290625,9320,0
6290626,999999,49
6290626,999999,58
6290626,999999,148
6290627,16357,0
6290627,34,3
6290217,27136,0
6290217,999999,3
6290635,999999,0
6290635,999999,0
6290635,745,0
6290635,999999,0
6290635,999999,0
6290636,2615,16
6290636,2615,81
6290637,182,0
6290637,582,0
6290637,2975,0
6290638,999999,91
6290639,999999,0
6290641,10980,0
6290641,999999,0
6290645,86,0
6290645,5367,0
6290646,999999,3
6290647,999999,14
6290647,999999,44
6290647,999999,51
6290648,2906,2
6290648,2906,3
6290648,2906,40
6290655,999999,0
6290656,8652,0
6290665,4893,0
6290665,523,0
6290670,10669,9
6290670,10669,78
6290670,10669,86
6290670,2010,0
6290670,999999,3
6290673,999999,0
6290674,19737,0
6290674,5262,0
6290674,999999,3
6290674,999999,9
6290676,999999,5
6290676,999999,62
6290678,999999,0
6290678,999999,2
6290678,999999,3
6290678,999999,21
6290679,23176,78
6290679,23176,153
190746,519,0
190746,494,0
6290681,999999,0
6290681,12692,3
6290681,12692,44
6290681,12692,45
6290682,443,3
6290684,999999,0
6290684,999999,0
6290684,999999,0
6290684,5414,0
6290684,999999,0
6290684,999999,2
6290684,999999,4
6290684,999999,16
6290684,999999,3
6290684,999999,9
6290684,999999,11
6290684,494,2
6290684,494,9
6290684,494,11
6290688,30450,0
6290688,15923,0
6290688,999999,9
6290688,999999,3
6290688,999999,78
6290688,1527,0
6290689,999999,0
6290691,6429,0
6290691,2572,0
6290693,296,0
6290693,999999,0
6290694,957,0
6290695,999999,0
6287523,999999,0
6287523,6647,0
6287523,999999,0
6287523,999999,0
6287523,999999,2
6287523,999999,44
6287523,999999,45
6287523,999999,2
6287523,999999,44
6287523,999999,118
6290698,11278,2
6290698,11278,16
6290698,11278,76
6290699,999999,6
6290699,999999,116
6290702,627,3
6290702,627,44
6290703,999999,29
6290704,999999,0
6290707,22117,0
6290707,999999,0
6290707,1723,2
6290707,1723,3
6290709,999999,151
6290710,2348,2
6290710,2348,118
6290710,2348,142
6290713,494,0
6290713,999999,0
6290714,999999,0
6290714,999999,0
6290716,999999,2
6290720,999999,0
6290720,999999,0
6290720,999999,29
6290720,999999,76
6290720,999999,142
6290724,1174,0
6290724,999999,0
6290724,999999,0
6290724,999999,70
6290724,999999,81
6290727,4788,0
6290727,999999,0
6290727,27337,0
6290727,999999,0
6290727,32167,0
6290727,491,3
6290728,3641,0
6290728,999999,14
6290728,999999,34
6290729,8961,0
6290729,3787,2
6290729,3787,3
6290729,3787,49
6290729,5418,0
6290729,1025,0
6290729,5757,3
6290736,4876,0
6290736,3173,0
6290737,1584,0
6290737,999999,0
6290737,2915,0
6290739,999999,0
6290750,9485,0
6290750,10092,0
6290750,999999,0
6290750,4231,0
6290754,999999,3
6290759,9260,0
6290760,292,3
6290760,292,21
6290760,292,70
6290765,999999,84
6290767,999999,0
6290767,2128,2
6290767,2128,81
6290770,35670,30
6290770,999999,0
6290775,1320,0
6290775,999999,0
6290775,38135,0
6290775,999999,0
6290778,999999,0
6290778,999999,0
6290779,999999,0
6290779,999999,0
6290779,999999,26
6290779,999999,81
6290779,999999,2
6290779,999999,81
6290781,999999,0
6290781,14954,0
6290781,999999,0
6290781,5328,0
6290781,999999,0
6290782,999999,0
6290782,144,0
6290782,18656,3
6290790,5970,0
6290790,999999,0
6290791,2872,0
6290791,999999,0
6290794,38147,0
6290794,999999,48
6290795,999999,0
6290800,999999,0
6290800,16175,0
6290800,5811,3
6290800,5811,9
6290805,999999,152
6290805,999999,156
6290807,999999,0
6290807,2954,9
6290807,2954,44
6290808,38152,0
6290808,56,2
6290808,56,3
6290810,999999,0
6290810,999999,0
6290821,999999,0
6290821,3143,76
6290824,999999,2
6290824,999999,3
6290824,999999,0
6290826,999999,0
6290826,999999,3
6290827,57,0
6290827,304,0
6290827,124,0
6290828,999999,0
6290828,999999,0
6290828,999999,0
6290831,2055,2
6290831,2055,16
6270117,14,0
6270117,56,0
6270117,999999,0
6290838,374,0
6290838,529,0
6290838,999999,0
6290845,999999,0
6290845,999999,0
6290845,292,0
6290845,999999,0
6290845,999999,0
6290845,1260,0
6290853,15881,0
6290853,2954,0
6290853,2747,44
6290854,529,3
6290854,529,10
6290854,999999,58
6290854,999999,3
6290854,999999,9
6290854,999999,44
6290859,7416,0
6290865,10178,79
6290867,999999,3
6290867,999999,9
6290867,999999,29
6290867,2274,3
6290867,2274,10
6290867,2274,20
6290867,10682,0
6290867,10682,0
6290867,21970,0
6290867,999999,0
6290867,999999,0
6290868,999999,0
6290868,999999,2
6290868,999999,76
6290868,999999,142
6290878,999999,0
6290878,999999,0
6290878,914,0
6290878,999999,0
6290880,999999,0
6290880,999999,0
6290880,999999,0
6290880,13338,0
6290880,999999,8
6290880,999999,26
6290880,999999,3
6290880,999999,26
6290880,999999,82
6290884,20532,0
6290884,999999,0
6290886,341,3
6290886,341,9
5842234,999999,0
5842234,296,2
5842234,296,3
5842234,296,9
6290887,999999,0
6290887,17780,29
6290887,17780,78
6290887,17780,81
6290888,157,2
6290888,157,16
6290888,157,76
6290889,999999,0
6290889,986,44
6290889,986,45
6290890,999999,0
6290890,999999,0
6290890,986,44
6290890,986,0
6290896,999999,2
6290897,2060,3
6290898,2348,2
6290898,2348,3
6290901,9253,0
6290901,57,0
6290902,3787,0
6290912,999999,0
6290912,999999,0
6290912,999999,3
6290912,999999,8
6290912,999999,48
6290919,999999,0
6290919,999999,43
6290922,1787,0
6290923,23944,0
6290924,999999,0
6290926,442,0
6290930,84,0
6290930,953,0
6290933,11195,0
6290933,447,2
6290933,447,9
6290934,1087,0
6290935,1556,0
6290935,1556,0
6290936,999999,0
6290936,17699,0
6290936,999999,0
6290925,218,9
6290946,4646,0
6290946,1987,0
6290946,999999,0
6290946,999999,0
6290951,999999,9
6290951,999999,10
6290951,999999,62
6290952,999999,10
6290952,999999,76
6290956,1843,0
6290956,2941,2
6290956,2941,21
6290956,2941,70
6290957,2665,0
6290960,127,0
6290963,7272,0
6290966,1787,0
6290966,999999,0
6290966,999999,0
6290966,999999,3
6290966,999999,0
6290969,999999,0
6290969,820,0
6290969,999999,0
6290969,1221,0
6290976,24312,4
6290976,145,4
6290978,999999,2
6290978,999999,149
6290978,2697,0
6290978,999999,0
6290978,999999,0
6290978,999999,3
6290978,999999,9
6290981,6147,78
6290981,6147,82
6290981,6147,153
6290982,10842,44
6290983,38238,0
6290983,1001,0
6290983,999999,0
6290989,999999,0
6290989,999999,0
6290989,999999,0
6290989,999999,3
6290989,999999,76
6290991,12961,2
6290991,5757,3
6290992,133,11
6290992,133,44
6290995,1230,0
6290996,272,0
6290997,999999,0
6290998,2335,0
6290998,296,3
6291002,999999,0
6291002,709,0
6291002,999999,3
6291003,999999,3
6291005,1001,0
6291005,38238,78
6271245,999999,34
6271245,999999,44
6291010,35670,0
6291011,1715,0
6291013,999999,0
6291013,999999,0
6291013,999999,0
6291013,999999,38
6291013,999999,41
6291014,535,3
6291014,535,44
6291017,2807,0
6291017,999999,0
6291020,999999,0
6291020,999999,0
6291020,2162,0
6291022,2721,0
6291022,2784,3
6291022,2784,44
6291027,999999,99
6291027,999999,149
6291034,19934,3
6291034,19934,66
6291037,69,3
6291037,69,44
6291037,69,45
6291039,999999,0
6291041,1461,0
6291041,6267,0
6291041,999999,11
6291041,999999,34
6291041,999999,48
6291042,999999,3
6291042,999999,4
6291042,999999,40
6291048,1432,0
6291048,144,0
6291048,2462,2
6291048,2462,11
6291049,15709,3
6291051,999999,0
6291054,2054,0
6291055,999999,0
6291055,999999,0
6291055,4265,0
6291061,999999,0
6291062,23176,0
6291062,23176,0
6291062,23176,0
6291062,23176,0
6291064,999999,0
6291064,5133,0
6291065,999999,3
6291065,999999,11
6291065,999999,148
6291068,957,3
6291069,6659,44
6291074,12437,3
6279310,9527,0
6279310,999999,0
6279310,999999,0
6291081,2335,0
6291083,999999,0
6291083,999999,3
6291084,3691,3
6291084,3691,81
6291084,3691,118
6291087,11240,2
6291087,11240,3
6291087,11240,4
6291093,999999,0
6291093,999999,0
6291093,854,0
6291093,999999,148
6291093,999999,16
6291093,999999,49
6291093,999999,76
6291094,460,0
6291094,272,3
6291096,999999,0
6291096,999999,66
6291096,999999,91
6291097,535,0
6291097,999999,3
6291097,999999,19
6291097,999999,44
6291098,999999,0
6291100,999999,0
6291100,494,0
6291100,1547,3
6291100,1547,78
6291107,999999,0
6291110,9564,0
6291110,491,3
6291110,491,51
6291110,491,118
6291115,999999,0
6291115,999999,0
6291115,999999,0
6291115,999999,0
6291115,999999,45
6291115,999999,91
6291120,1432,3
6291120,1432,44
6291120,1432,153
6291120,999999,2
6291120,999999,3
6291120,999999,21
6291126,999999,0
6285096,143,0
6285096,535,0
6291130,999999,2
6291130,999999,44
6291130,999999,76
6291131,999999,0
6291131,999999,10
6291132,999999,0
6291132,999999,0
6291132,467,0
6291132,999999,0
6291132,9234,0
6291134,3896,0
6291134,999999,0
6291134,999999,0
6291136,341,0
6291136,999999,3
6291136,999999,10
6291136,999999,29
6291136,9261,0
6291136,999999,0
6291137,999999,0
6291137,999999,0
6291137,999999,0
6291137,14,3
6291137,14,11
6291137,14,51
6291138,999999,10
6291138,999999,30
6291138,999999,0
6291142,125,0
6291147,16959,0
6291147,2348,2
6291147,2348,3
6291148,999999,0
6291148,999999,0
6291148,999999,109
6291150,999999,0
6291152,665,0
6291157,14,0
6291157,999999,0
6291157,296,0
6291157,888,0
6291159,4893,3
6291159,4893,19
6291159,4893,21
6291164,3314,0
6291169,999999,0
6291169,999999,0
6291169,999999,0
6291169,18816,0
6291169,38833,0
6291169,999999,0
6291169,1497,0
6291171,4265,0
6291171,4265,0
6291171,999999,2
6291171,999999,14
6276325,999999,0
6291184,999999,2
6291184,999999,16
6291187,999999,0
6291187,999999,0
6291187,34227,0
6291187,157,76
6291198,125,0
6291198,35379,3
6291198,35379,9
6291198,35379,151
6291199,56,9
6291199,56,44
6291199,56,121
27407,681,76
27407,681,81
27407,5670,9
6291205,341,3
6291205,341,9
6291205,341,44
6291209,7287,0
6291211,999999,66
6291212,29003,0
6291214,999999,3
6291214,999999,21
6291214,999999,40
6291215,999999,0
6291215,999999,0
6291215,999999,0
6291215,999999,0
6291225,1040,0
6291225,37464,0
6291225,999999,0
6291225,26078,3
6291225,26078,29
6291225,26078,32
6291227,999999,0
6291227,4893,0
6291227,4893,0
6291227,4893,3
6291228,999999,48
6291228,999999,62
6291232,999999,0
6291232,1273,0
6291232,9439,44
6291235,999999,3
6291235,999999,21
6291235,999999,40
6291237,999999,34
6291241,144,0
6291241,999999,3
6291241,999999,10
6291241,999999,17
6291244,3217,0
6291244,16245,3
6291244,16245,21
6291244,16245,118
6291246,999999,9
6291246,999999,17
6290763,999999,0
6290763,2572,0
6290763,11365,0
6290763,999999,0
6290763,5171,142
6290763,7166,0
6291248,999999,0
6291248,999999,0
6291248,3174,3
6291248,3174,21
6291249,4061,0
6291252,999999,0
6291252,999999,0
6291252,999999,0
6291252,999999,2
6291256,17807,0
6291256,999999,0
6291257,1104,0
6291257,1212,0
6291266,16175,3
6291270,6659,0
6291270,11004,44
6291272,29003,0
6291272,34435,0
6291272,29003,0
6291272,34435,0
6291274,999999,76
6291281,6461,3
6291281,29020,2
6291281,29020,3
6291281,29020,44
6291284,999999,0
6291284,887,0
6291284,999999,3
6291284,999999,40
6291284,999999,3
6291284,999999,9
6291284,999999,34
6291285,999999,3
6291285,999999,62
6291285,999999,44
6291286,957,3
6291286,957,29
6291286,957,119
6291287,1556,3
6291287,1556,118
6291287,1556,119
6291288,957,0
6291289,2348,2
6291289,2348,3
6291290,5297,149
6291290,17795,2
6291290,17795,3
6291290,17795,142
6291298,341,0
6291298,999999,0
6291298,1715,29
6291299,1230,0
6291299,2335,0
6291299,999999,0
6291299,999999,9
6291299,999999,148
6291301,9558,0
6291305,260,0
6291305,3806,0
6291305,14,0
6291306,999999,44
6291307,568,0
6291307,999999,3
6291307,999999,9
6291307,999999,44
6291307,566,3
6291307,566,9
6291307,566,44
6291311,9558,0
6291311,999999,29
6291311,999999,76
6291311,999999,81
6291313,2206,0
6291313,12222,149
6291316,999999,3
6291316,999999,4
6291316,999999,45
6291317,999999,0
6291317,14,0
6291325,999999,0
6291325,999999,0
6291325,999999,3
6291326,999999,38
6291326,999999,70
6291326,999999,16
6291326,999999,38
6291331,12937,0
6291331,15,61
6291331,15,86
6291332,999999,0
6291332,36,9
6291332,36,78
6291334,999999,3
6291339,999999,2
6291339,999999,3
6291339,999999,11
6291343,999999,0
6291343,1445,3
6291343,1445,151
6291344,999999,0
6291344,999999,0
6291344,2348,3
6291346,25976,0
6291346,35341,9
6291346,35341,21
6291346,35341,62
6291349,296,2
6291349,296,3
6291352,36,0
6291367,999999,0
6291372,29715,0
6291372,3806,0
6291377,2012,0
6291377,999999,46
6291379,999999,2
6291379,999999,81
6291379,999999,142
6291379,999999,0
6291379,999999,0
6291379,1080,0
6291379,999999,10
6291379,999999,44
6291379,999999,48
1046320,999999,0
1046320,296,2
1046320,296,3
6291384,999999,0
6291384,999999,0
6291384,1026,9
6291384,1026,44
6291384,1026,48
6291388,2859,0
6291388,999999,3
6291394,12943,0
6291398,999999,9
6291400,582,0
6291400,582,2
6291400,582,3
6291401,999999,0
6291401,1726,0
6291401,35379,9
6291401,35379,61
6291406,999999,0
6291406,999999,0
6291406,671,3
6291413,5418,0
6291413,999999,0
6291414,3389,0
6291414,999999,0
6291414,999999,0
6291414,999999,0
6291420,999999,3
6291423,999999,0
6291423,999999,0
6291423,999999,3
6291423,999999,21
6291423,999999,44
6291424,999999,0
6291427,2462,0
6291429,999999,3
6291429,999999,21
6291429,999999,59
6291429,999999,3
6291429,999999,9
6291430,1738,3
6291430,1738,34
6291432,3174,3
26839,999999,3
26839,999999,21
26839,999999,70
26839,4826,0
26839,1240,0
6291443,999999,0
6291443,14,0
6291443,999999,0
6291443,999999,0
6291443,999999,0
6291443,999999,0
6291443,4183,0
6291445,10623,0
6291445,7166,2
6291445,7166,3
6291445,7166,10
6291446,3048,0
6291446,2917,0
6291446,999999,0
6291447,8961,0
6291447,999999,0
6291450,999999,0
6291456,2850,0
6291457,999999,0
6291458,56,2
6291458,56,3
6291460,999999,0
6291460,999999,0
6291460,33979,0
6291460,999999,0
6291460,999999,3
6291460,999999,76
6291460,999999,78
6291463,7912,0
6291463,31035,3
6291463,31035,21
6291463,31035,44
6291465,1364,0
6291465,999999,0
6291465,999999,0
6291468,785,0
6291468,1787,0
6291468,1952,3
6291468,1952,21
6291471,999999,3
6291471,999999,21
6291471,999999,40
6291475,3787,2
6291475,3787,3
6291475,3787,9
6291475,5925,0
6291475,2010,0
6291475,1167,0
6291475,999999,2
6291475,999999,9
6291475,999999,78
6291477,1665,0
6291477,246,0
6291480,999999,0
6291480,22604,116
6291486,999999,0
6291486,6692,0
6291486,9752,0
6291486,999999,0
6291486,17572,0
6291488,999999,0
6291488,3123,3
6291489,7579,0
6291489,794,3
6291489,2734,0
6291489,36,0
6291489,999999,0
6291491,91,0
6291494,999999,0
6291494,999999,3
6291497,5133,3
6291499,903,0
6291500,198,0
6291500,999999,0
6291500,272,0
6291500,999999,0
6291507,272,0
6291507,91,3
6291507,91,9
6291507,91,17
6291508,13322,0
6291509,999999,0
6291509,999999,0
6291509,999999,0
6291509,794,3
6291509,794,11
6291510,999999,0
6291510,1116,0
6291510,1626,9
6291510,1626,44
6291512,341,3
6291512,341,6
6291512,5925,0
6291514,999999,10
6291514,999999,46
6291514,999999,48
6291520,9736,2
6291520,9736,6
6291535,1230,3
6291541,999999,0
6291549,999999,10
6291549,999999,62
6291550,999999,3
6291561,999999,0
6291565,999999,0
6291575,2437,0
6291575,9066,0
6291575,14549,0
6291578,999999,0
6291580,999999,0
6291580,999999,20
6291580,999999,51
6291580,999999,113
6291580,999999,3
6291580,999999,19
6291580,999999,81
6291582,2502,0
6291583,12692,0
6291583,999999,0
6291583,999999,0
6291583,999999,3
6291583,999999,34
6291583,999999,44
6291589,2461,44
6291590,2464,0
6291591,999999,0
6291594,41,0
6291594,91,9
6291596,999999,44
6291596,999999,48
6291598,19220,0
6291598,19220,0
6291601,681,0
6291601,17572,0
6291603,999999,0
6291603,999999,0
6291605,1787,0
6291605,19650,0
6291605,10662,9
6291605,2771,9
6291605,2771,32
6291611,17208,0
6291611,4074,0
6291611,999999,81
6291612,491,1
6291612,491,76
6291614,382,0
6291614,999999,0
6291614,15601,0
6291617,4615,0
6291617,999999,3
6291617,999999,3
6291618,999999,0
6291622,1035,3
6291622,1035,9
6291622,1035,76
6291622,712,3
6291622,712,119
6291625,999999,149
6291628,344,0
6291628,999999,14
6291628,999999,64
6291629,535,3
6291629,535,11
6291640,13583,0
6291640,999999,0
6291640,1179,2
6291640,1179,3
6291641,341,0
6291641,529,2
6291643,999999,0
6291643,388,0
6291643,157,0
6291646,999999,0
6291646,10146,9
6291646,10146,17
6291646,10146,81
6291651,999999,84
6291652,999999,0
6291652,999999,0
6291652,3062,0
6291652,3174,3
6291653,1899,0
6291653,155,3
6291657,144,0
6291659,481,0
6291659,1284,0
6291659,999999,0
6291663,999999,0
6291663,15650,0
6291663,999999,0
6291663,999999,0
6291663,999999,0
6291663,2913,3
6291663,2913,21
6291666,999999,44
6291666,999999,48
6291666,999999,81
6291666,999999,81
6291667,17227,152
6291667,17227,156
6291669,999999,0
6291669,999999,0
6291669,999999,0
6291670,1570,0
6291670,999999,2
6291670,999999,3
6291670,999999,44
6291675,494,0
6291676,999999,9
6291679,999999,0
6291679,4683,0
6291679,1787,0
6291679,1320,0
6291679,999999,0
6291679,4610,0
6291679,3306,0
6291680,999999,0
6291680,999999,0
6291680,999999,0
6291680,13740,57
6291680,13740,86
6291683,999999,0
6291693,2035,3
6291695,1739,3
6291695,1739,9
6291697,2713,0
6291697,999999,0
6291697,33969,0
6291698,8020,0
6291698,1976,2
6291698,1976,16
6291701,26752,81
6291704,999999,0
6291704,999999,6
6291704,999999,11
6291706,999999,0
6291706,999999,121
6291706,999999,149
6291707,999999,0
6291707,10980,78
6291707,10980,81
6291710,15881,0
6291710,21652,0
6291711,5791,0
6291717,999999,0
6291717,999999,0
6291725,10496,0
6291731,2128,0
6291733,999999,0
6291737,166,3
6291738,999999,10
6291738,999999,44
6291738,999999,91
6291739,9558,0
6291739,17523,0
6291739,999999,0
6291740,999999,0
6291740,15650,0
6291740,1445,0
6291740,11781,0
6291740,1445,44
6291749,5797,2
6291749,5797,3
6291749,5797,44
6291751,999999,0
6291751,794,0
6291752,1082,0
6291752,999999,0
6291752,999999,44
6291752,999999,78
6291754,999999,0
6291757,11577,78
6291757,11577,79
6291759,694,0
6291759,124,0
6291759,529,3
6291759,529,10
6291759,529,11
6291759,117,0
6291762,999999,0
6291763,999999,62
6291767,529,9
6291767,529,11
6291769,2248,0
6291770,2842,0
6291773,13709,18
6291773,13709,34
6291773,13709,85
6291778,33,0
6291783,2348,3
6291784,1843,3
6291786,999999,0
6291786,999999,3
6291793,23557,3
6291793,23557,40
6291793,23557,76
6291794,999999,0
6291794,999999,0
6291794,999999,0
6291794,419,0
6291794,5223,3
6291794,5223,9
6291796,999999,0
6291796,1179,2
6291796,1179,3
6291797,999999,0
6291797,17523,0
6291797,17523,0
6291797,17523,0
6291799,999999,0
6291799,666,0
6291799,2248,0
6291800,999999,38
6291800,999999,78
6291800,999999,79
6291801,999999,0
6291801,999999,6
6291805,654,0
6291805,999999,2
6291805,999999,148
6291806,999999,0
6291806,999999,0
6291806,999999,0
6291806,4416,40
6291807,999999,0
6291807,999999,38
6291807,999999,70
6291807,999999,81
6291811,22192,0
6291816,999999,0
6291819,999999,0
6291821,957,9
6291821,957,119
6291821,957,149
6291822,1556,3
6291823,999999,0
6291823,999999,0
6291823,999999,0
6291824,708,0
6291824,999999,0
6291824,78,3
6291824,78,10
6291824,78,11
6291827,35379,3
6291829,999999,0
6291830,382,0
6291833,2128,0
6291837,999999,116
6291837,999999,119
6291840,999999,0
6291841,999999,0
6291846,6215,34
6291850,3856,0
6291850,999999,3
6291851,999999,0
6291851,999999,0
6291851,4832,0
6291851,999999,3
6291851,999999,9
6291851,999999,21
6291853,999999,0
6291853,999999,0
6291853,999999,9
6291853,999999,44
6291853,999999,99
6291856,23195,0
6291856,35613,81
6291859,999999,0
6291859,999999,6
6291859,999999,11
6291860,246,0
6291860,3314,0
6291861,999999,0
6291862,999999,3
6291863,17887,0
6291866,1796,0
6291866,30549,3
6291869,999999,0
6291869,5418,0
6291880,999999,0
6291880,2012,0
6291880,26,0
6291881,7128,0
6291881,999999,0
6291881,494,2
6291895,999999,0
6291897,20216,81
6291898,12748,78
6291898,12748,79
6291899,12748,0
6291899,187,0
6291899,1069,0
6291907,999999,0
6291907,19658,8
6291910,23712,10
6291910,23712,14
6291910,23712,62
6291911,999999,0
6291911,598,2
6291911,598,3
245847,999999,0
245847,84,0
245847,125,0
245847,999999,0
245847,2521,3
6291913,2402,0
6291918,999999,0
6291918,999999,0
6291918,999999,10
6291918,999999,11
6291918,999999,64
6291921,17464,0
6291924,999999,0
6291924,999999,0
6291926,999999,3
6291926,999999,40
6291926,999999,118
6291928,999999,0
6291928,412,0
6291928,2058,0
6291928,999999,6
6291928,999999,34
6291930,999999,0
6291930,4297,0
6291930,999999,2
6291934,1179,2
6291934,1179,3
6291937,11770,0
6291944,999999,0
6291944,26826,0
6291944,2813,2
6291944,2813,54
6291944,2813,121
6291945,386,0
6291945,5518,0
6291951,999999,3
6291953,6308,3
6291953,6308,44
6291953,6308,45
6291954,6308,0
6291954,999999,29
6291958,999999,0
6291958,144,0
6291958,999999,6
6291958,999999,44
6291969,35670,9
6291969,35670,91
6291970,1174,0
6291971,999999,0
6291974,6215,14
6291974,6215,34
6291974,6215,82
6291976,6215,0
6291977,598,0
6291977,999999,0
6291977,14995,0
6291977,999999,0
6291979,999999,0
6291981,15923,2
6291981,15923,3
6291981,15923,48
6291981,999999,0
6291982,999999,0
6291985,999999,0
6291985,6546,0
6291985,999999,0
6291985,999999,0
6291985,999999,0
6291985,563,0
6291985,395,0
6291985,999999,29
6291985,999999,45
6291985,999999,81
6291985,999999,29
